Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total
FD5601,11.93,Low Sugar,0.048,Dairy,174.57,OUT004,2009,Medium,Tier 2,Supermarket Type2,3852.3
FD8714,12.14,Regular,0.023,Canned,120.46,OUT004,2009,Medium,Tier 2,Supermarket Type2,2794.29
NC5207,14.34,No Sugar,0.015,Others,122.75,OUT004,2009,Medium,Tier 2,Supermarket Type2,3337.55
FD6362,12.52,Low Sugar,0.026,Baking Goods,155.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,3589.69
FD7944,12.49,Low Sugar,0.292,Frozen Foods,131.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3097.53
NC45,12.62,No Sugar,0.107,Household,194.64,OUT002,1998,Small,Tier 3,Food Mart,2157.9
FD876,13.29,Low Sugar,0.121,Fruits and Vegetables,149.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3650.39
NC2925,11.75,No Sugar,0.09,Health and Hygiene,146.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3248.48
FD3207,12.36,Low Sugar,0.029,Baking Goods,182.54,OUT001,1987,High,Tier 2,Supermarket Type1,4113
NC5020,17.25,No Sugar,0.038,Household,167.72,OUT003,1999,Medium,Tier 1,Departmental Store,4915.89
FD7713,9.46,Regular,0.119,Baking Goods,73.87,OUT002,1998,Small,Tier 3,Food Mart,1234.6
FD2708,11.7,Regular,0.185,Frozen Foods,124.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,2777.27
FD8565,17.34,Regular,0.113,Snack Foods,201.25,OUT003,1999,Medium,Tier 1,Departmental Store,5622.06
FD6219,11.83,Low Sugar,0.05,Canned,141.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,3144.2
FD5734,16.26,Low Sugar,0.025,Snack Foods,188.82,OUT003,1999,Medium,Tier 1,Departmental Store,5123.82
FD8706,12.91,Regular,0.017,Snack Foods,87.98,OUT001,1987,High,Tier 2,Supermarket Type1,2303.02
FD5985,17.36,Low Sugar,0.081,Dairy,153.55,OUT001,1987,High,Tier 2,Supermarket Type1,4649.58
NC3500,17.33,No Sugar,0.038,Health and Hygiene,195.06,OUT003,1999,Medium,Tier 1,Departmental Store,5492.55
FD2265,12.54,Low Sugar,0.043,Snack Foods,160.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3697.11
NC8246,12.51,No Sugar,0.039,Health and Hygiene,160.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,3697.44
FD2799,11.88,Low Sugar,0.188,Snack Foods,160.57,OUT004,2009,Medium,Tier 2,Supermarket Type2,3555.41
FD6848,16.37,Regular,0.128,Baking Goods,196.98,OUT003,1999,Medium,Tier 1,Departmental Store,5314.57
FD4547,12.76,Regular,0.092,Canned,151.17,OUT004,2009,Medium,Tier 2,Supermarket Type2,3562.29
FD4131,16.97,Regular,0.057,Baking Goods,155.79,OUT001,1987,High,Tier 2,Supermarket Type1,4609.26
FD6645,9.39,Low Sugar,0.157,Canned,75.32,OUT002,1998,Small,Tier 3,Food Mart,1247.89
FD3601,12.33,Regular,0.112,Frozen Foods,165.25,OUT004,2009,Medium,Tier 2,Supermarket Type2,3752.2
FD2389,11.38,Low Sugar,0.013,Seafood,128.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,2790.57
FD7290,12.92,Regular,0.054,Snack Foods,161.9,OUT004,2009,Medium,Tier 2,Supermarket Type2,3817.72
NC5218,12.08,No Sugar,0.177,Household,152.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,3439.72
NC4854,12.61,No Sugar,0.094,Household,135.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,3201.58
NC1537,10.54,No Sugar,0.138,Health and Hygiene,111.69,OUT002,1998,Small,Tier 3,Food Mart,2252.34
FD4967,11.69,Regular,0.025,Baking Goods,101.1,OUT002,1998,Small,Tier 3,Food Mart,2296.99
FD6613,14.53,Low Sugar,0.088,Baking Goods,171.17,OUT003,1999,Medium,Tier 1,Departmental Store,4371.54
FD4482,14.48,Low Sugar,0.128,Canned,127.85,OUT004,2009,Medium,Tier 2,Supermarket Type2,3472.91
NC4003,13.03,No Sugar,0.061,Health and Hygiene,150.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,3601.38
FD3350,10.7,Low Sugar,0.057,Frozen Foods,107.73,OUT002,1998,Small,Tier 3,Food Mart,2208.37
FD4973,13.16,Low Sugar,0.031,Snack Foods,178.14,OUT003,1999,Medium,Tier 1,Departmental Store,4203.34
FD541,12.67,Low Sugar,0.047,Snack Foods,118.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,4429.15
DR325,11.33,Low Sugar,0.11,Soft Drinks,118.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,4769.42
FD3151,17.72,Low Sugar,0.021,Snack Foods,204.82,OUT003,1999,Medium,Tier 1,Departmental Store,5780.25
NC809,14.38,No Sugar,0.028,Household,179.28,OUT001,1987,High,Tier 2,Supermarket Type1,4504.13
FD3015,14.81,Low Sugar,0.104,Snack Foods,128.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,3552.67
FD8577,13.78,Low Sugar,0.036,Meat,134.55,OUT004,2009,Medium,Tier 2,Supermarket Type2,3453.34
FD1903,10.38,Regular,0.012,Fruits and Vegetables,87.14,OUT002,1998,Small,Tier 3,Food Mart,1713.58
FD7841,11.5,Regular,0.036,Baking Goods,121.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,2668.56
FD6426,16.34,Low Sugar,0.047,Snack Foods,162.07,OUT001,1987,High,Tier 2,Supermarket Type1,4593.23
FD7907,12.37,Low Sugar,0.066,Frozen Foods,120.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,2842.59
FD3969,10.18,Low Sugar,0.052,Fruits and Vegetables,138.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,2723.74
FD337,16.05,Low Sugar,0.1,Dairy,132,OUT003,1999,Medium,Tier 1,Departmental Store,6644.28
FD1642,13.11,Low Sugar,0.106,Breakfast,160.46,OUT004,2009,Medium,Tier 2,Supermarket Type2,3830.98
NC570,8.44,No Sugar,0.188,Health and Hygiene,102.17,OUT001,1987,High,Tier 2,Supermarket Type1,4466.61
FD6102,13.48,Regular,0.064,Dairy,149.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3699.82
FD6497,15.24,Low Sugar,0.099,Canned,188.53,OUT001,1987,High,Tier 2,Supermarket Type1,4886.53
NC2546,12.73,No Sugar,0.069,Household,153.45,OUT004,2009,Medium,Tier 2,Supermarket Type2,3601.05
FD6026,7.16,Low Sugar,0.021,Frozen Foods,103.64,OUT002,1998,Small,Tier 3,Food Mart,1323.37
FD6911,9.25,Low Sugar,0.175,Dairy,100.47,OUT002,1998,Small,Tier 3,Food Mart,1731.07
FD4399,13.14,Regular,0.034,Frozen Foods,97.35,OUT004,2009,Medium,Tier 2,Supermarket Type2,2546.15
FD539,12.43,Low Sugar,0.168,Baking Goods,144.04,OUT004,2009,Medium,Tier 2,Supermarket Type2,3265.94
FD3494,16.59,Low Sugar,0.056,Canned,185.99,OUT003,1999,Medium,Tier 1,Departmental Store,5139.43
FD27,11.45,Regular,0.078,Dairy,127.67,OUT003,1999,Medium,Tier 1,Departmental Store,6725.47
NC7673,14.94,No Sugar,0.233,Household,150.65,OUT001,1987,High,Tier 2,Supermarket Type1,4044.67
FD5024,13.39,Low Sugar,0.026,Frozen Foods,140.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3495.48
FD3650,13.92,Low Sugar,0.038,Fruits and Vegetables,145.91,OUT004,2009,Medium,Tier 2,Supermarket Type2,3717.2
NC1661,7.69,No Sugar,0.025,Household,111.11,OUT002,1998,Small,Tier 3,Food Mart,1597.6
FD7201,15.32,Low Sugar,0.09,Breakfast,146,OUT001,1987,High,Tier 2,Supermarket Type1,4034.35
NC667,15.26,No Sugar,0.026,Health and Hygiene,184.76,OUT001,1987,High,Tier 2,Supermarket Type1,4813.81
FD7814,16.34,Regular,0.112,Fruits and Vegetables,184.46,OUT003,1999,Medium,Tier 1,Departmental Store,5051.69
NC6110,17.55,No Sugar,0.02,Household,174.58,OUT003,1999,Medium,Tier 1,Departmental Store,5122.98
FD8452,14.88,Low Sugar,0.031,Meat,160.28,OUT003,1999,Medium,Tier 1,Departmental Store,4227.4
NC5741,7.86,No Sugar,0.036,Health and Hygiene,95.79,OUT002,1998,Small,Tier 3,Food Mart,1321
FD5584,15.42,Low Sugar,0.019,Snack Foods,173.6,OUT001,1987,High,Tier 2,Supermarket Type1,4621.34
FD1775,9.95,Low Sugar,0.066,Fruits and Vegetables,133.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,2570.75
FD164,14.01,Low Sugar,0.054,Meat,151.25,OUT004,2009,Medium,Tier 2,Supermarket Type2,3071.88
FD4426,7.47,Low Sugar,0.047,Frozen Foods,141.41,OUT002,1998,Small,Tier 3,Food Mart,2166.15
FD666,15.49,Low Sugar,0.118,Fruits and Vegetables,124.26,OUT004,2009,Medium,Tier 2,Supermarket Type2,3628.52
DR8622,13.12,Low Sugar,0.056,Soft Drinks,180.78,OUT003,1999,Medium,Tier 1,Departmental Store,4249.95
NC4793,17.06,No Sugar,0.019,Health and Hygiene,205.71,OUT003,1999,Medium,Tier 1,Departmental Store,5649.15
NC6543,12.3,No Sugar,0.081,Household,144.8,OUT004,2009,Medium,Tier 2,Supermarket Type2,3327
NC5086,10.93,No Sugar,0.054,Household,103.23,OUT002,1998,Small,Tier 3,Food Mart,2168.66
DR8095,13.22,Low Sugar,0.05,Hard Drinks,148.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,3618.86
FD8157,10.38,Low Sugar,0.036,Fruits and Vegetables,116.66,OUT001,1987,High,Tier 2,Supermarket Type1,2317.31
FD6041,13.55,Low Sugar,0.079,Fruits and Vegetables,124.94,OUT004,2009,Medium,Tier 2,Supermarket Type2,3203.59
DR5139,10.25,Low Sugar,0.061,Soft Drinks,79.44,OUT002,1998,Small,Tier 3,Food Mart,1527.43
FD1190,11.2,Regular,0.067,Frozen Foods,131.66,OUT004,2009,Medium,Tier 2,Supermarket Type2,2811.4
FD180,16.33,Low Sugar,0.052,Canned,167.31,OUT003,1999,Medium,Tier 1,Departmental Store,5696.17
FD3341,12.42,Low Sugar,0.072,Snack Foods,181.53,OUT001,1987,High,Tier 2,Supermarket Type1,4106.93
FD62,10.57,Regular,0.097,Seafood,169.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,5341.06
FD5711,12.56,Regular,0.032,Snack Foods,135.83,OUT004,2009,Medium,Tier 2,Supermarket Type2,3203.43
FD2535,16.66,Low Sugar,0.038,Baking Goods,162.77,OUT001,1987,High,Tier 2,Supermarket Type1,4680.99
FD4439,12.49,Regular,0.01,Fruits and Vegetables,144.1,OUT004,2009,Medium,Tier 2,Supermarket Type2,3356.05
FD1254,11.07,Regular,0.14,Snack Foods,132.45,OUT004,2009,Medium,Tier 2,Supermarket Type2,2796.66
FD1000,14.25,Low Sugar,0.031,Baking Goods,182.95,OUT001,1987,High,Tier 2,Supermarket Type1,4549.33
FD2212,14.3,Low Sugar,0.14,Dairy,199.39,OUT001,1987,High,Tier 2,Supermarket Type1,4897.88
FD2792,15.93,reg,0.102,Seafood,202.92,OUT003,1999,Medium,Tier 1,Departmental Store,5336.72
FD256,13.15,Low Sugar,0.064,Frozen Foods,175.29,OUT001,1987,High,Tier 2,Supermarket Type1,3118.36
FD1463,14.64,Low Sugar,0.012,Frozen Foods,153.73,OUT001,1987,High,Tier 2,Supermarket Type1,4039.14
FD6486,10.28,Low Sugar,0.025,Canned,142.01,OUT004,2009,Medium,Tier 2,Supermarket Type2,2813.27
NC4402,10.72,No Sugar,0.049,Health and Hygiene,92.94,OUT002,1998,Small,Tier 3,Food Mart,1910.53
FD7100,15.08,Low Sugar,0.031,Fruits and Vegetables,173.85,OUT001,1987,High,Tier 2,Supermarket Type1,4550.82
FD2989,11.34,Low Sugar,0.047,Frozen Foods,72.61,OUT002,1998,Small,Tier 3,Food Mart,1633.12
FD1619,10.03,Low Sugar,0.038,Snack Foods,111.68,OUT002,1998,Small,Tier 3,Food Mart,2136.58
FD8000,10.41,Low Sugar,0.021,Canned,151.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3047.85
NC1117,12.16,No Sugar,0.039,Household,124.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,2872.23
FD42,8.49,Low Sugar,0.21,Canned,114.39,OUT003,1999,Medium,Tier 1,Departmental Store,6489.84
FD2041,14,Low Sugar,0.128,Fruits and Vegetables,150.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3833.2
NC5510,11.16,No Sugar,0.099,Household,176.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,3709.97
FD5052,11.64,Low Sugar,0.096,Frozen Foods,162.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,3536.31
NC5059,15.75,No Sugar,0.043,Household,128.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,3780.15
DR8057,11.81,Low Sugar,0.045,Soft Drinks,138.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,3086.34
FD5469,16.35,Low Sugar,0.1,Meat,150.39,OUT003,1999,Medium,Tier 1,Departmental Store,4356.55
FD7141,14.04,Regular,0.142,Fruits and Vegetables,144.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,3719.09
FD6174,16.16,Low Sugar,0.042,Frozen Foods,156.21,OUT003,1999,Medium,Tier 1,Departmental Store,4434.06
FD7846,14.1,Low Sugar,0.038,Dairy,130.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,3441.34
NC6444,12.21,No Sugar,0.048,Health and Hygiene,124.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,2894.65
FD1234,12.27,Regular,0.047,Dairy,115.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,2714.93
NC2846,15.57,No Sugar,0.173,Health and Hygiene,157.75,OUT003,1999,Medium,Tier 1,Departmental Store,4330.81
FD646,10.66,Regular,0.021,Baking Goods,135.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,2762.33
NC4184,12.45,No Sugar,0.056,Household,83.69,OUT002,1998,Small,Tier 3,Food Mart,2111.07
FD6112,11.55,Low Sugar,0.093,Breads,115.86,OUT004,2009,Medium,Tier 2,Supermarket Type2,2566.12
FD6658,14,Low Sugar,0.235,Snack Foods,120.56,OUT004,2009,Medium,Tier 2,Supermarket Type2,3215.81
FD7252,15.72,Regular,0.076,Snack Foods,178.39,OUT001,1987,High,Tier 2,Supermarket Type1,4787.41
FD4832,13.4,Low Sugar,0.097,Frozen Foods,150.69,OUT004,2009,Medium,Tier 2,Supermarket Type2,3697
NC3664,11.26,No Sugar,0.126,Household,100.62,OUT002,1998,Small,Tier 3,Food Mart,2189.46
FD7759,13.11,Low Sugar,0.165,Fruits and Vegetables,140.91,OUT004,2009,Medium,Tier 2,Supermarket Type2,3430.61
FD225,11.95,Regular,0.033,Frozen Foods,103.91,OUT003,1999,Medium,Tier 1,Departmental Store,5701.71
FD6519,15.27,Low Sugar,0.013,Dairy,166.56,OUT003,1999,Medium,Tier 1,Departmental Store,4445.21
DR7448,12.29,Regular,0.093,Soft Drinks,143.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,3295.36
FD5622,11.87,Low Sugar,0.025,Baking Goods,113.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,2586.88
FD4804,7.98,Low Sugar,0.074,Dairy,82.52,OUT002,1998,Small,Tier 3,Food Mart,1077.4
NC5667,12.23,No Sugar,0.179,Household,94.2,OUT002,1998,Small,Tier 3,Food Mart,2277.22
FD758,12.68,Low Sugar,0.077,Meat,144.66,OUT004,2009,Medium,Tier 2,Supermarket Type2,3410.74
FD3944,15.74,Low Sugar,0.057,Frozen Foods,170.68,OUT001,1987,High,Tier 2,Supermarket Type1,4634.7
DR6385,11.17,Low Sugar,0.036,Soft Drinks,118.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,2535.24
FD1096,14.39,Low Sugar,0.041,Snack Foods,151.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,3940.36
FD1218,12.97,Low Sugar,0.119,Snack Foods,148.91,OUT004,2009,Medium,Tier 2,Supermarket Type2,3563.77
FD3964,14.09,Low Sugar,0.151,Canned,169.31,OUT003,1999,Medium,Tier 1,Departmental Store,4234.89
NC2835,15.54,No Sugar,0.025,Health and Hygiene,191.21,OUT003,1999,Medium,Tier 1,Departmental Store,5009.25
NC4355,11.05,No Sugar,0.167,Household,103.52,OUT002,1998,Small,Tier 3,Food Mart,2201.75
FD932,14.13,Low Sugar,0.118,Fruits and Vegetables,223.61,OUT003,1999,Medium,Tier 1,Departmental Store,5353.78
NC3124,12.13,No Sugar,0.052,Household,114.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,2678.89
FD1328,10.99,Regular,0.061,Meat,98.97,OUT002,1998,Small,Tier 3,Food Mart,2094.43
FD5313,9.45,Low Sugar,0.049,Fruits and Vegetables,146.25,OUT004,2009,Medium,Tier 2,Supermarket Type2,2714.08
FD5323,11.69,Low Sugar,0.12,Dairy,161.38,OUT004,2009,Medium,Tier 2,Supermarket Type2,3528.09
FD738,12.55,Low Sugar,0.188,Meat,160.6,OUT004,2009,Medium,Tier 2,Supermarket Type2,3708.5
FD7775,13.65,Low Sugar,0.09,Dairy,184.25,OUT003,1999,Medium,Tier 1,Departmental Store,4440.59
FD914,16.76,Low Sugar,0.08,Snack Foods,155.36,OUT001,1987,High,Tier 2,Supermarket Type1,4552.6
FD470,11.65,Regular,0.067,Fruits and Vegetables,153.86,OUT004,2009,Medium,Tier 2,Supermarket Type2,3632.78
FD3873,12.45,Low Sugar,0.025,Dairy,166.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,3809.28
FD5544,13.93,Low Sugar,0.058,Baking Goods,161.15,OUT001,1987,High,Tier 2,Supermarket Type1,4030.77
DR2519,8.14,Low Sugar,0.038,Soft Drinks,95.75,OUT002,1998,Small,Tier 3,Food Mart,1384.21
FD7146,10.14,Regular,0.077,Frozen Foods,127.87,OUT001,1987,High,Tier 2,Supermarket Type1,2493.74
FD549,8.71,Low Sugar,0.048,Fruits and Vegetables,112.89,OUT002,1998,Small,Tier 3,Food Mart,2205.49
FD5431,10.48,Regular,0.121,Frozen Foods,132.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,2670.79
FD6082,12.64,Low Sugar,0.145,Baking Goods,167.38,OUT004,2009,Medium,Tier 2,Supermarket Type2,3867.12
FD115,12.24,Regular,0.024,Snack Foods,173.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,4900.62
FD887,14.96,Regular,0.021,Meat,195.73,OUT001,1987,High,Tier 2,Supermarket Type1,4970.29
NC2453,16.21,No Sugar,0.122,Household,186.92,OUT003,1999,Medium,Tier 1,Departmental Store,5072.43
FD3958,9.04,Low Sugar,0.025,Snack Foods,129.15,OUT002,1998,Small,Tier 3,Food Mart,2271.02
NC6576,14.08,No Sugar,0.047,Household,173.2,OUT003,1999,Medium,Tier 1,Departmental Store,4311.19
FD984,11.87,Low Sugar,0.126,Baking Goods,143.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,3199.52
NC904,13.69,No Sugar,0.06,Others,138.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3522.61
FD754,11.8,Low Sugar,0.014,Fruits and Vegetables,176.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,3868.99
FD6628,13.66,Low Sugar,0.034,Dairy,113.31,OUT004,2009,Medium,Tier 2,Supermarket Type2,2991.39
FD5977,11.44,Regular,0.045,Fruits and Vegetables,131.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,2857.8
FD8491,12.66,Regular,0.153,Canned,151.92,OUT004,2009,Medium,Tier 2,Supermarket Type2,3554.37
NC4863,11.55,No Sugar,0.024,Household,139.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,3057.35
FD3619,10.93,Low Sugar,0.089,Dairy,189.17,OUT004,2009,Medium,Tier 2,Supermarket Type2,3926.74
FD5239,11.91,Low Sugar,0.096,Snack Foods,125.39,OUT004,2009,Medium,Tier 2,Supermarket Type2,2842.55
FD8205,10.86,Regular,0.05,Fruits and Vegetables,137.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,2845.72
FD5231,12.86,Low Sugar,0.16,Snack Foods,193.84,OUT003,1999,Medium,Tier 1,Departmental Store,4457.16
FD8641,10.94,Low Sugar,0.061,Frozen Foods,128.45,OUT004,2009,Medium,Tier 2,Supermarket Type2,2686.68
FD125,15.44,Regular,0.057,Snack Foods,189.78,OUT003,1999,Medium,Tier 1,Departmental Store,5184.3
FD1225,13.81,Regular,0.149,Canned,222.71,OUT003,1999,Medium,Tier 1,Departmental Store,5263.04
FD7478,11.38,Low Sugar,0.025,Fruits and Vegetables,136.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,2957.77
DR5848,13.82,Low Sugar,0.013,Hard Drinks,190.68,OUT001,1987,High,Tier 2,Supermarket Type1,4609.97
FD4826,11.19,Low Sugar,0.028,Fruits and Vegetables,166.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3530.56
FD7996,14.31,Regular,0.133,Seafood,154.2,OUT004,2009,Medium,Tier 2,Supermarket Type2,3973.92
FD3045,12.85,Regular,0.032,Dairy,137.41,OUT004,2009,Medium,Tier 2,Supermarket Type2,3301.72
FD2723,11.59,Low Sugar,0.108,Fruits and Vegetables,139.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3069.02
FD4351,13.28,Low Sugar,0.084,Meat,148.86,OUT004,2009,Medium,Tier 2,Supermarket Type2,3631.96
FD4536,12.91,Low Sugar,0.106,Frozen Foods,130.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,3162.4
FD1826,13.45,Regular,0.045,Frozen Foods,153.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,3768.47
FD4056,12.27,Regular,0.062,Snack Foods,158.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3594.1
NC655,11.61,No Sugar,0.049,Health and Hygiene,200.87,OUT003,1999,Medium,Tier 1,Departmental Store,4318.24
FD8211,14.83,Low Sugar,0.022,Meat,187.71,OUT001,1987,High,Tier 2,Supermarket Type1,4776.75
FD2527,14.71,Low Sugar,0.024,Snack Foods,197.02,OUT001,1987,High,Tier 2,Supermarket Type1,4941.66
FD3047,15.05,Low Sugar,0.1,Canned,229.89,OUT003,1999,Medium,Tier 1,Departmental Store,5690.53
FD7871,11.38,Low Sugar,0.148,Fruits and Vegetables,146.4,OUT004,2009,Medium,Tier 2,Supermarket Type2,3152.83
NC939,11.75,No Sugar,0.077,Health and Hygiene,142.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3166
NC3651,14.69,No Sugar,0.061,Health and Hygiene,149.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,3969.57
FD5216,8.76,Regular,0.053,Snack Foods,104.89,OUT002,1998,Small,Tier 3,Food Mart,1711.89
NC5066,9.71,No Sugar,0.008,Others,145.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,2757.65
FD6573,13.18,Low Sugar,0.018,Starchy Foods,158.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,3799.91
FD1251,16.95,Regular,0.042,Fruits and Vegetables,194.85,OUT003,1999,Medium,Tier 1,Departmental Store,5403.97
FD7586,10.07,Low Sugar,0.148,Dairy,153.56,OUT004,2009,Medium,Tier 2,Supermarket Type2,3004.06
FD554,8.42,Regular,0.043,Meat,107.89,OUT001,1987,High,Tier 2,Supermarket Type1,3465.03
FD7997,10.77,Low Sugar,0.07,Starchy Foods,107.46,OUT002,1998,Small,Tier 3,Food Mart,2217.81
FD2106,16.72,Low Sugar,0.101,Dairy,217.12,OUT003,1999,Medium,Tier 1,Departmental Store,5806.41
FD1908,11.47,Low Sugar,0.178,Meat,194.61,OUT001,1987,High,Tier 2,Supermarket Type1,4159.9
FD8662,17.68,Low Sugar,0.049,Baking Goods,152.4,OUT003,1999,Medium,Tier 1,Departmental Store,4699.08
FD7912,13.92,Regular,0.086,Frozen Foods,162.85,OUT001,1987,High,Tier 2,Supermarket Type1,4062.97
FD3962,14.28,Regular,0.095,Snack Foods,190.26,OUT001,1987,High,Tier 2,Supermarket Type1,4704.78
FD7434,10.95,Low Sugar,0.081,Canned,133.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,2801.22
NC1721,13.37,No Sugar,0.026,Others,147.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,3622.25
FD8270,13.46,Low Sugar,0.15,Canned,169.06,OUT001,1987,High,Tier 2,Supermarket Type1,4086.69
DR929,14.79,Low Sugar,0.067,Soft Drinks,171.69,OUT003,1999,Medium,Tier 1,Departmental Store,4441.22
NC2091,13.62,No Sugar,0.011,Health and Hygiene,174.75,OUT003,1999,Medium,Tier 1,Departmental Store,4238.13
FD6812,13.18,Low Sugar,0.053,Dairy,152.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,3680.13
FD6570,12.11,Low Sugar,0.126,Breakfast,165.01,OUT004,2009,Medium,Tier 2,Supermarket Type2,3697.5
FD1554,14.91,Regular,0.037,Snack Foods,182.95,OUT001,1987,High,Tier 2,Supermarket Type1,4697.83
FD6069,15.27,Low Sugar,0.024,Fruits and Vegetables,181.18,OUT001,1987,High,Tier 2,Supermarket Type1,4743.21
FD7352,11.91,Low Sugar,0.132,Baking Goods,156.08,OUT004,2009,Medium,Tier 2,Supermarket Type2,3471.37
FD3457,10.43,Low Sugar,0.021,Frozen Foods,108.43,OUT002,1998,Small,Tier 3,Food Mart,2160.95
FD1227,11.34,Low Sugar,0.074,Fruits and Vegetables,119.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,2599.43
FD4372,13.46,Low Sugar,0.036,Fruits and Vegetables,183.41,OUT003,1999,Medium,Tier 1,Departmental Store,4379.76
NC1498,15.28,No Sugar,0.061,Household,179.62,OUT001,1987,High,Tier 2,Supermarket Type1,4714.58
FD3143,13.27,Regular,0.042,Baking Goods,153.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,3726.43
FD3043,11.94,Low Sugar,0.104,Canned,158.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3536.15
FD883,8.9,Low Sugar,0.074,Baking Goods,102.65,OUT002,1998,Small,Tier 3,Food Mart,1697.38
NC144,11.8,No Sugar,0.046,Others,126.14,OUT002,1998,Small,Tier 3,Food Mart,578.93
NC2455,15.45,No Sugar,0.029,Health and Hygiene,216.55,OUT003,1999,Medium,Tier 1,Departmental Store,5507.07
FD4474,12.22,Low Sugar,0.029,Fruits and Vegetables,165.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,3731.51
FD6873,15.63,Regular,0.036,Snack Foods,156.5,OUT003,1999,Medium,Tier 1,Departmental Store,4320.23
FD1215,11.14,Low Sugar,0.094,Snack Foods,118.4,OUT004,2009,Medium,Tier 2,Supermarket Type2,2526.52
FD3947,14.11,Regular,0.016,Fruits and Vegetables,153.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,3911.32
FD6965,10.85,Low Sugar,0.027,Canned,62.8,OUT002,1998,Small,Tier 3,Food Mart,1321.81
DR7310,9.2,Low Sugar,0.033,Hard Drinks,119.43,OUT002,1998,Small,Tier 3,Food Mart,2108.04
FD4013,15.79,Low Sugar,0.073,Fruits and Vegetables,181.99,OUT001,1987,High,Tier 2,Supermarket Type1,4878.66
FD5796,13.26,Regular,0.038,Snack Foods,145.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3568.88
