booking_id,lead_time,market_segment_type,no_of_special_requests,avg_price_per_room,no_of_adults,no_of_weekend_nights,arrival_date,required_car_parking_space,no_of_week_nights,booking_status
INNHG_130299,167,Online,0,90.9,2,1,2022-08-26,0,2,Canceled
INNHG_130300,152,Online,0,90.9,1,1,2022-08-26,0,2,Canceled
INNHG_130301,9,Online,1,151.67,2,1,2022-08-26,0,2,Canceled
INNHG_130302,159,Online,0,85.5,2,0,2022-08-26,0,1,Canceled
INNHG_130303,39,Online,1,165.06,2,2,2022-08-26,0,3,Canceled
INNHG_130304,143,Online,0,96.3,2,2,2022-08-26,0,2,Canceled
INNHG_130305,79,Online,0,120.6,2,2,2022-08-26,0,2,Canceled
INNHG_130306,127,Online,0,128.7,3,0,2022-08-26,0,2,Canceled
INNHG_130307,77,Online,0,147.6,2,2,2022-08-26,0,2,Canceled
INNHG_130308,186,Online,1,106.25,2,2,2022-08-26,1,2,Canceled
INNHG_130309,179,Online,0,82.18,1,2,2022-08-26,0,2,Canceled
INNHG_130310,115,Online,0,131.4,2,2,2022-08-26,0,2,Canceled
INNHG_130311,143,Online,0,85.5,2,2,2022-08-26,0,2,Canceled
INNHG_130312,111,Online,0,262.7,2,0,2022-08-26,0,2,Canceled
INNHG_130313,193,Online,0,95.2,2,2,2022-08-26,0,2,Canceled
INNHG_130314,180,Online,0,85.5,2,0,2022-08-26,0,2,Canceled
INNHG_130315,155,Online,2,143.07,2,0,2022-08-26,0,2,Canceled
INNHG_130316,159,Online,0,112.5,2,0,2022-08-26,0,1,Canceled
INNHG_130317,193,Online,0,95.2,2,2,2022-08-26,0,2,Canceled
INNHG_130318,148,Online,0,96.3,2,2,2022-08-26,0,2,Canceled
INNHG_130319,148,Online,0,90.9,1,1,2022-08-26,0,2,Canceled
INNHG_130320,186,Online,0,167.66,2,2,2022-08-26,0,2,Canceled
INNHG_130321,139,Online,0,96.3,2,0,2022-08-26,0,2,Canceled
INNHG_130322,48,Online,1,168.3,3,0,2022-08-26,0,1,Canceled
INNHG_130323,178,Offline,0,117.6,2,0,2022-08-26,0,2,Canceled
INNHG_130324,13,Online,0,149.0,2,2,2022-08-26,0,3,Canceled
INNHG_130325,179,Online,0,82.18,2,2,2022-08-26,0,2,Canceled
INNHG_130326,171,Online,2,128.7,3,0,2022-08-26,0,1,Canceled
INNHG_130327,188,Online,0,90.95,2,2,2022-08-26,0,3,Canceled
INNHG_130328,194,Online,0,124.95,3,2,2022-08-26,0,3,Canceled
INNHG_130329,46,Online,0,125.1,2,0,2022-08-26,0,1,Canceled
INNHG_130330,163,Online,0,96.3,2,0,2022-08-26,0,2,Canceled
INNHG_130331,149,Online,0,85.5,2,2,2022-08-26,0,2,Canceled
INNHG_130332,200,Online,0,83.58,2,2,2022-08-26,0,4,Canceled
INNHG_130333,105,Offline,0,72.25,2,2,2022-08-26,0,4,Canceled
INNHG_130334,186,Online,0,83.83,2,2,2022-08-26,0,2,Canceled
INNHG_130335,105,Online,0,150.3,3,1,2022-08-26,0,2,Canceled
INNHG_130336,167,Online,0,96.3,1,1,2022-08-26,0,2,Canceled
INNHG_130337,94,Online,1,131.4,2,1,2022-08-26,0,2,Canceled
INNHG_130338,31,Online,1,130.5,1,0,2022-08-26,0,1,Canceled
INNHG_130339,142,Online,0,109.8,2,0,2022-08-26,0,2,Canceled
INNHG_130340,204,Online,0,73.65,2,1,2022-08-26,0,2,Canceled
INNHG_130341,194,Online,0,163.2,2,2,2022-08-26,0,2,Canceled
INNHG_130342,195,Online,0,174.3,2,1,2022-08-26,0,2,Canceled
INNHG_130343,13,Online,0,122.0,2,2,2022-08-26,0,3,Canceled
INNHG_130344,153,Online,0,96.3,2,2,2022-08-26,0,2,Canceled
INNHG_130345,179,Online,0,85.5,2,1,2022-08-26,0,2,Canceled
INNHG_130346,213,Offline,1,127.5,2,1,2022-08-26,0,2,Canceled
INNHG_130347,33,Online,0,149.4,1,0,2022-08-26,0,1,Canceled
INNHG_130348,96,Online,0,131.4,2,0,2022-08-26,0,2,Canceled
INNHG_130349,187,Online,0,84.72,2,2,2022-08-26,0,7,Canceled
INNHG_130350,48,Online,1,133.74,2,2,2022-08-26,0,3,Canceled
INNHG_130351,105,Online,0,131.4,2,1,2022-08-26,0,2,Canceled
INNHG_130352,54,Online,0,125.1,2,0,2022-08-26,0,1,Canceled
INNHG_130353,130,Online,2,85.5,2,2,2022-08-27,0,1,Not Canceled
INNHG_130354,216,Online,2,96.3,2,2,2022-08-27,0,1,Not Canceled
INNHG_130355,80,Online,2,131.4,2,1,2022-08-27,0,1,Not Canceled
INNHG_130356,96,Offline,0,63.75,2,2,2022-08-27,0,1,Not Canceled
INNHG_130357,34,Online,1,103.89,2,2,2022-08-27,0,5,Not Canceled
INNHG_130358,40,Online,3,153.6,3,2,2022-08-27,0,1,Not Canceled
INNHG_130359,38,Online,2,107.55,2,2,2022-08-27,0,2,Not Canceled
INNHG_130360,150,Online,1,109.8,2,0,2022-08-27,0,1,Not Canceled
INNHG_130361,80,Online,1,99.1,3,0,2022-08-27,0,1,Not Canceled
INNHG_130362,130,Online,2,109.8,2,2,2022-08-27,0,1,Not Canceled
INNHG_130363,184,Online,1,90.95,2,2,2022-08-27,0,2,Not Canceled
INNHG_130364,10,Online,1,140.8,2,2,2022-08-27,1,3,Not Canceled
INNHG_130365,1,Online,1,109.25,2,2,2022-08-27,0,2,Not Canceled
INNHG_130366,169,Online,2,90.95,2,2,2022-08-27,0,3,Not Canceled
INNHG_130367,150,Online,1,109.8,2,0,2022-08-27,0,1,Not Canceled
INNHG_130368,0,Online,2,168.3,2,0,2022-08-27,0,1,Not Canceled
INNHG_130369,7,Online,0,134.0,1,1,2022-08-27,0,1,Not Canceled
INNHG_130370,0,Online,1,129.83,2,2,2022-08-27,0,2,Not Canceled
INNHG_130371,149,Offline,0,80.75,2,2,2022-08-27,0,3,Not Canceled
INNHG_130372,108,Online,3,150.3,3,1,2022-08-27,0,1,Not Canceled
INNHG_130373,87,Online,2,112.03,3,2,2022-08-27,0,4,Not Canceled
INNHG_130374,138,Online,1,96.3,2,2,2022-08-27,0,1,Not Canceled
INNHG_130375,42,Online,2,147.9,2,2,2022-08-27,0,4,Not Canceled
INNHG_130376,180,Offline,0,90.95,2,2,2022-08-27,0,5,Not Canceled
INNHG_130377,0,Online,0,149.0,2,1,2022-08-27,0,1,Not Canceled
INNHG_130378,69,Online,1,162.3,3,2,2022-08-27,0,1,Canceled
INNHG_130379,249,Online,1,86.62,2,1,2022-08-27,0,1,Canceled
INNHG_130380,203,Online,1,137.7,3,0,2022-08-27,0,1,Canceled
INNHG_130381,166,Online,0,96.3,2,2,2022-08-27,0,1,Canceled
INNHG_130382,228,Online,0,80.75,2,2,2022-08-27,0,4,Canceled
INNHG_130383,183,Online,0,90.95,2,2,2022-08-27,0,2,Canceled
INNHG_130384,180,Online,0,88.77,2,1,2022-08-27,0,1,Canceled
INNHG_130385,127,Offline,2,94.78,2,2,2022-08-27,0,1,Canceled
INNHG_130386,53,Offline,0,77.04,2,2,2022-08-27,0,1,Canceled
INNHG_130387,18,Online,1,142.43,2,2,2022-08-27,0,5,Canceled
INNHG_130388,166,Online,0,96.3,2,2,2022-08-27,0,1,Canceled
INNHG_130389,217,Online,1,168.3,2,1,2022-08-27,0,1,Canceled
INNHG_130390,162,Online,0,96.3,2,0,2022-08-27,0,1,Canceled
INNHG_130391,162,Online,0,96.3,2,0,2022-08-27,0,1,Canceled
INNHG_130392,247,Online,1,86.63,0,1,2022-08-27,0,1,Canceled
INNHG_130393,48,Online,0,127.03,2,2,2022-08-27,0,5,Canceled
INNHG_130394,176,Online,0,96.3,2,1,2022-08-27,0,1,Canceled
INNHG_130395,209,Online,1,90.0,2,1,2022-08-27,0,1,Canceled
INNHG_130396,186,Online,0,137.7,3,0,2022-08-27,1,1,Canceled
INNHG_130397,228,Online,0,90.95,2,2,2022-08-27,0,4,Canceled
INNHG_130398,90,Online,0,135.9,2,0,2022-08-27,0,1,Canceled
INNHG_130399,64,Online,1,143.4,2,2,2022-08-27,0,1,Canceled
INNHG_130400,197,Online,2,137.7,2,2,2022-08-27,0,3,Canceled
INNHG_130401,53,Offline,0,77.04,2,2,2022-08-27,0,1,Canceled
INNHG_130402,231,Online,0,94.5,2,1,2022-08-27,0,1,Canceled
INNHG_130403,129,Online,2,135.9,3,2,2022-08-27,0,1,Canceled
INNHG_130404,5,Online,1,139.0,2,0,2022-08-27,0,1,Canceled
INNHG_130405,216,Online,2,128.7,3,2,2022-08-27,0,1,Canceled
INNHG_130406,181,Online,0,85.5,2,2,2022-08-27,0,1,Canceled
INNHG_130407,56,Online,1,136.35,2,1,2022-08-27,0,1,Canceled
INNHG_130408,114,Online,0,128.7,2,0,2022-08-27,0,1,Canceled
INNHG_130409,52,Online,1,150.9,3,2,2022-08-27,0,1,Canceled
INNHG_130410,178,Online,0,88.77,0,1,2022-08-27,0,1,Canceled
INNHG_130411,162,Online,0,80.75,2,2,2022-08-27,0,2,Canceled
INNHG_130412,64,Online,1,143.4,2,2,2022-08-27,0,1,Canceled
INNHG_130413,142,Online,2,168.3,2,0,2022-08-27,0,1,Canceled
INNHG_130414,30,Online,1,122.85,2,1,2022-08-29,1,1,Not Canceled
INNHG_130415,59,Online,1,109.8,2,1,2022-08-29,0,3,Not Canceled
INNHG_130416,85,Online,0,143.1,2,1,2022-08-29,0,3,Not Canceled
INNHG_130417,21,Online,3,124.25,2,1,2022-08-29,0,3,Not Canceled
INNHG_130418,51,Online,0,123.3,2,2,2022-08-29,0,5,Not Canceled
INNHG_130419,28,Online,0,90.98,2,1,2022-08-29,0,3,Not Canceled
INNHG_130420,5,Online,1,139.0,2,1,2022-08-29,0,3,Not Canceled
INNHG_130421,227,Offline,0,80.75,2,2,2022-08-29,0,5,Not Canceled
INNHG_130422,50,Online,0,109.8,2,1,2022-08-29,0,1,Not Canceled
INNHG_130423,125,Offline,0,89.75,2,1,2022-08-29,0,3,Not Canceled
INNHG_130424,109,Offline,0,72.25,2,1,2022-08-29,0,1,Not Canceled
INNHG_130425,36,Online,2,86.63,2,1,2022-08-29,0,2,Not Canceled
INNHG_130426,4,Online,0,184.0,3,1,2022-08-29,1,0,Not Canceled
INNHG_130427,208,Offline,2,90.95,2,1,2022-08-29,0,2,Not Canceled
INNHG_130428,3,Online,2,146.5,2,1,2022-08-29,0,3,Not Canceled
INNHG_130429,61,Online,0,107.1,2,1,2022-08-29,1,3,Not Canceled
INNHG_130430,230,Online,1,72.75,2,1,2022-08-29,0,3,Not Canceled
INNHG_130431,33,Online,1,111.42,2,1,2022-08-29,0,4,Not Canceled
INNHG_130432,44,Online,0,124.46,2,2,2022-08-29,0,5,Not Canceled
INNHG_130433,51,Online,0,181.19,3,1,2022-08-29,0,1,Not Canceled
INNHG_130434,20,Online,1,112.25,2,1,2022-08-29,0,3,Not Canceled
INNHG_130435,57,Online,1,99.0,2,1,2022-08-29,0,0,Not Canceled
INNHG_130436,145,Online,0,128.34,2,1,2022-08-29,0,4,Not Canceled
INNHG_130437,12,Online,1,89.32,2,2,2022-08-29,0,5,Not Canceled
INNHG_130438,141,Online,2,85.5,2,1,2022-08-29,0,2,Not Canceled
INNHG_130439,74,Offline,0,72.25,2,1,2022-08-29,0,4,Not Canceled
INNHG_130440,5,Offline,0,75.0,2,1,2022-08-29,0,0,Not Canceled
INNHG_130441,48,Online,0,112.5,2,1,2022-08-29,0,2,Not Canceled
INNHG_130442,28,Online,0,118.15,2,1,2022-08-29,0,3,Not Canceled
INNHG_130443,4,Offline,0,80.0,1,1,2022-08-29,0,1,Not Canceled
INNHG_130444,50,Offline,0,87.84,2,1,2022-08-29,0,3,Not Canceled
INNHG_130445,43,Online,0,144.23,3,1,2022-08-29,0,3,Not Canceled
INNHG_130446,4,Offline,0,80.0,1,1,2022-08-29,0,1,Not Canceled
INNHG_130447,0,Online,0,65.0,1,1,2022-08-29,0,2,Not Canceled
INNHG_130448,89,Online,0,116.1,1,1,2022-08-29,0,1,Not Canceled
INNHG_130449,46,Online,0,100.62,2,1,2022-08-29,0,4,Not Canceled
INNHG_130450,6,Online,0,123.2,2,1,2022-08-29,0,3,Not Canceled
INNHG_130451,163,Offline,0,90.95,2,1,2022-08-29,0,2,Not Canceled
INNHG_130452,4,Offline,0,80.0,1,1,2022-08-29,0,1,Not Canceled
INNHG_130453,20,Offline,1,85.0,2,1,2022-08-29,0,0,Not Canceled
INNHG_130454,21,Online,2,124.25,2,1,2022-08-29,0,3,Not Canceled
INNHG_130455,0,Online,0,164.0,2,1,2022-08-29,0,0,Not Canceled
INNHG_130456,68,Online,1,92.35,1,2,2022-08-29,0,5,Not Canceled
INNHG_130457,54,Online,1,109.8,2,1,2022-08-29,0,4,Not Canceled
INNHG_130458,15,Online,0,113.0,2,1,2022-08-29,1,2,Not Canceled
INNHG_130459,45,Online,0,101.03,2,1,2022-08-29,0,3,Not Canceled
INNHG_130460,66,Offline,0,72.25,2,1,2022-08-29,0,1,Not Canceled
INNHG_130461,26,Online,4,206.5,2,1,2022-08-29,0,1,Not Canceled
INNHG_130462,20,Offline,1,85.0,2,1,2022-08-29,0,0,Not Canceled
INNHG_130463,52,Online,1,108.0,2,1,2022-08-29,0,2,Not Canceled
INNHG_130464,15,Online,1,118.0,2,1,2022-08-29,0,2,Not Canceled
INNHG_130465,55,Online,0,126.0,2,3,2022-08-29,0,8,Not Canceled
INNHG_130466,24,Online,1,67.0,1,1,2022-08-29,1,1,Not Canceled
INNHG_130467,4,Online,1,119.0,2,1,2022-08-29,0,0,Not Canceled
INNHG_130468,61,Online,0,130.5,3,1,2022-08-29,0,3,Not Canceled
INNHG_130469,9,Online,2,128.4,1,1,2022-08-29,0,4,Not Canceled
INNHG_130470,85,Online,0,116.1,2,1,2022-08-29,0,3,Not Canceled
INNHG_130471,138,Online,0,96.3,2,1,2022-08-29,0,1,Not Canceled
INNHG_130472,35,Online,0,127.62,2,1,2022-08-29,0,4,Canceled
INNHG_130473,72,Online,0,159.3,3,1,2022-08-29,0,1,Canceled
INNHG_130474,28,Online,1,155.73,3,1,2022-08-29,0,2,Canceled
INNHG_130475,57,Online,0,123.55,2,3,2022-08-29,0,8,Canceled
INNHG_130476,215,Online,1,106.25,2,1,2022-08-29,0,3,Canceled
INNHG_130477,204,Online,0,128.7,3,1,2022-08-29,0,2,Canceled
INNHG_130478,207,Online,1,123.25,2,1,2022-08-29,0,3,Canceled
INNHG_130479,132,Online,0,96.3,2,1,2022-08-29,0,2,Canceled
INNHG_130480,40,Online,0,111.83,2,1,2022-08-29,0,3,Canceled
INNHG_130481,203,Online,0,90.95,2,1,2022-08-29,0,3,Canceled
INNHG_130482,206,Online,0,90.95,2,1,2022-08-29,0,3,Canceled
INNHG_130483,187,Online,0,112.5,2,1,2022-08-29,0,0,Canceled
INNHG_130484,166,Online,0,128.7,3,1,2022-08-29,0,0,Canceled
INNHG_130485,32,Online,1,101.03,2,1,2022-08-29,0,3,Canceled
INNHG_130486,233,Online,0,90.95,2,1,2022-08-29,0,5,Canceled
INNHG_130487,43,Online,0,144.9,3,1,2022-08-29,0,2,Canceled
INNHG_130488,103,Online,0,134.1,2,1,2022-08-29,0,1,Canceled
INNHG_130489,156,Online,0,111.6,2,1,2022-08-29,0,5,Canceled
INNHG_130490,68,Online,0,159.3,3,1,2022-08-29,0,3,Canceled
INNHG_130491,28,Online,0,109.33,2,1,2022-08-29,0,2,Canceled
INNHG_130492,51,Online,1,109.8,2,1,2022-08-29,0,2,Canceled
INNHG_130493,35,Online,2,111.42,2,1,2022-08-29,0,4,Canceled
INNHG_130494,21,Online,1,140.0,2,1,2022-08-29,0,2,Canceled
INNHG_130495,56,Online,0,142.2,3,1,2022-08-29,0,4,Canceled
INNHG_130496,65,Online,0,159.3,3,1,2022-08-29,0,3,Canceled
INNHG_130497,33,Online,0,103.05,2,1,2022-08-29,0,1,Canceled
INNHG_130498,220,Online,0,85.5,2,1,2022-08-29,0,1,Canceled
INNHG_130499,64,Online,2,148.5,2,1,2022-08-29,0,4,Canceled
INNHG_130500,99,Online,0,107.1,2,1,2022-08-29,0,1,Canceled
INNHG_130501,200,Online,0,90.95,2,1,2022-08-29,0,3,Canceled
INNHG_130502,232,Online,1,104.13,2,4,2022-08-29,0,10,Canceled
INNHG_130503,42,Online,0,144.23,3,1,2022-08-29,0,3,Canceled
INNHG_130504,164,Online,0,96.3,2,1,2022-08-29,0,2,Canceled
INNHG_130505,158,Online,0,96.3,2,1,2022-08-29,0,2,Canceled
INNHG_130506,28,Online,0,118.15,2,1,2022-08-29,0,3,Canceled
INNHG_130507,14,Online,1,124.0,1,0,2022-08-31,0,1,Not Canceled
INNHG_130508,21,Online,2,110.0,2,0,2022-08-31,0,2,Not Canceled
INNHG_130509,66,Online,0,120.6,2,0,2022-08-31,0,4,Not Canceled
INNHG_130510,0,Offline,0,95.0,2,0,2022-08-31,0,4,Not Canceled
INNHG_130511,30,Online,2,120.53,2,0,2022-08-31,0,3,Not Canceled
INNHG_130512,23,Online,2,110.0,2,0,2022-08-31,0,4,Not Canceled
INNHG_130513,45,Online,1,108.0,2,0,2022-08-31,0,2,Not Canceled
INNHG_130514,22,Online,3,122.0,2,0,2022-08-31,0,1,Not Canceled
INNHG_130515,15,Online,1,139.0,2,0,2022-08-31,0,4,Not Canceled
INNHG_130516,22,Online,0,97.6,1,0,2022-08-31,0,2,Not Canceled
INNHG_130517,144,Online,1,97.85,1,1,2022-08-31,0,4,Not Canceled
INNHG_130518,55,Online,2,144.0,2,0,2022-08-31,0,3,Not Canceled
INNHG_130519,40,Offline,0,85.5,2,0,2022-08-31,0,4,Not Canceled
INNHG_130520,26,Online,1,110.0,2,0,2022-08-31,0,2,Not Canceled
INNHG_130521,59,Online,1,109.8,2,0,2022-08-31,0,3,Not Canceled
INNHG_130522,14,Online,1,124.0,1,0,2022-08-31,0,1,Not Canceled
INNHG_130523,41,Online,2,123.3,2,1,2022-08-31,0,4,Not Canceled
INNHG_130524,24,Online,0,110.0,2,0,2022-08-31,0,3,Not Canceled
INNHG_130525,18,Offline,1,97.0,2,0,2022-08-31,0,2,Not Canceled
INNHG_130526,51,Online,1,90.2,2,1,2022-08-31,0,4,Not Canceled
INNHG_130527,38,Online,1,199.3,3,0,2022-08-31,0,3,Not Canceled
INNHG_130528,2,Online,1,139.0,2,0,2022-08-31,0,3,Not Canceled
INNHG_130529,90,Online,2,129.9,2,0,2022-08-31,0,3,Not Canceled
INNHG_130530,44,Online,1,99.0,2,0,2022-08-31,0,3,Not Canceled
INNHG_130531,15,Online,1,116.0,2,0,2022-08-31,0,4,Not Canceled
INNHG_130532,59,Online,1,109.8,2,0,2022-08-31,0,4,Not Canceled
INNHG_130533,35,Online,0,108.0,2,0,2022-08-31,1,3,Not Canceled
INNHG_130534,43,Offline,0,85.5,2,0,2022-08-31,0,4,Not Canceled
INNHG_130535,0,Online,2,139.0,2,0,2022-08-31,0,2,Not Canceled
INNHG_130536,70,Offline,0,80.75,2,0,2022-08-31,0,3,Not Canceled
INNHG_130537,27,Online,3,110.0,2,0,2022-08-31,0,2,Not Canceled
INNHG_130538,48,Offline,1,85.5,2,1,2022-08-31,0,4,Not Canceled
INNHG_130539,47,Online,2,140.53,2,2,2022-08-31,0,5,Not Canceled
INNHG_130540,7,Online,3,107.03,2,0,2022-08-31,0,1,Not Canceled
INNHG_130541,228,Online,1,90.95,2,1,2022-08-31,0,4,Not Canceled
INNHG_130542,87,Online,2,131.4,2,0,2022-08-31,0,4,Not Canceled
INNHG_130543,141,Online,0,167.4,3,0,2022-08-31,1,4,Not Canceled
INNHG_130544,7,Online,2,107.03,2,0,2022-08-31,0,1,Not Canceled
INNHG_130545,40,Offline,0,85.5,2,0,2022-08-31,0,4,Not Canceled
INNHG_130546,143,Online,1,101.31,2,1,2022-08-31,0,4,Not Canceled
INNHG_130547,121,Online,4,0.0,2,0,2022-08-31,0,1,Not Canceled
INNHG_130548,121,Online,3,0.0,2,0,2022-08-31,0,1,Not Canceled
INNHG_130549,40,Offline,0,113.25,2,0,2022-08-31,0,4,Not Canceled
INNHG_130550,14,Online,1,124.0,2,0,2022-08-31,0,1,Not Canceled
INNHG_130551,12,Online,1,118.5,2,0,2022-08-31,0,2,Not Canceled
INNHG_130552,35,Online,0,99.0,2,0,2022-08-31,0,3,Not Canceled
INNHG_130553,30,Online,0,94.2,1,0,2022-08-31,0,1,Not Canceled
INNHG_130554,330,Online,0,172.8,2,0,2022-08-31,0,2,Canceled
INNHG_130555,256,Online,0,90.95,2,0,2022-08-31,0,4,Canceled
INNHG_130556,200,Online,1,105.4,2,0,2022-08-31,0,4,Canceled
INNHG_130557,221,Online,0,112.5,2,0,2022-08-31,0,1,Canceled
INNHG_130558,29,Online,0,92.4,1,0,2022-08-31,0,3,Canceled
INNHG_130559,20,Online,1,122.0,2,0,2022-08-31,0,2,Canceled
INNHG_130560,44,Online,0,157.5,2,0,2022-08-31,0,3,Canceled
INNHG_130561,220,Online,1,137.7,3,0,2022-08-31,1,2,Canceled
INNHG_130562,66,Online,0,120.6,2,0,2022-08-31,0,4,Canceled
INNHG_130563,51,Online,0,123.3,2,1,2022-08-31,0,4,Canceled
INNHG_130564,42,Online,0,157.5,2,0,2022-08-31,0,3,Canceled
INNHG_130565,223,Online,0,86.2,1,3,2022-08-31,0,9,Canceled
INNHG_130566,213,Online,1,118.15,2,0,2022-08-31,0,4,Canceled
INNHG_130567,175,Online,0,112.63,2,0,2022-08-31,0,4,Canceled
INNHG_130568,222,Online,1,96.3,2,0,2022-08-31,0,3,Canceled
INNHG_130569,256,Online,0,90.95,2,0,2022-08-31,0,4,Canceled
INNHG_130570,70,Online,0,121.5,1,0,2022-08-31,0,2,Canceled
INNHG_130571,175,Online,0,112.63,2,0,2022-08-31,0,4,Canceled
INNHG_130572,179,Online,0,127.8,2,0,2022-08-31,0,2,Canceled
INNHG_130573,213,Online,1,118.15,2,0,2022-08-31,0,4,Canceled
INNHG_130574,157,Online,0,108.66,2,0,2022-08-31,0,3,Canceled
INNHG_130575,142,Online,0,175.65,2,0,2022-08-31,0,3,Canceled
INNHG_130576,19,Online,0,99.2,1,0,2022-08-31,0,1,Canceled
INNHG_130577,178,Online,0,103.69,2,0,2022-08-31,0,2,Canceled
INNHG_130578,235,Online,1,94.5,2,0,2022-08-31,1,3,Canceled
INNHG_130579,175,Online,0,112.63,2,0,2022-08-31,0,4,Canceled
INNHG_130580,256,Online,0,90.95,1,0,2022-08-31,0,4,Canceled
INNHG_130581,234,Online,0,80.75,2,0,2022-08-31,0,4,Canceled
INNHG_130582,256,Online,0,90.95,2,0,2022-08-31,0,4,Canceled
INNHG_130583,69,Online,0,107.19,2,0,2022-08-31,0,3,Canceled
INNHG_130584,179,Online,0,127.8,2,0,2022-08-31,0,2,Canceled
INNHG_130585,156,Online,0,108.66,0,0,2022-08-31,0,3,Canceled
INNHG_130586,222,Online,1,96.3,2,0,2022-08-31,0,3,Canceled
INNHG_130587,179,Online,0,103.69,2,0,2022-08-31,0,2,Canceled
INNHG_130588,179,Online,0,111.6,2,0,2022-08-31,0,2,Canceled
INNHG_130589,175,Online,0,112.63,2,0,2022-08-31,0,4,Canceled
INNHG_130590,256,Online,0,90.95,2,0,2022-08-31,0,4,Canceled
INNHG_130591,30,Online,1,181.8,1,0,2022-09-01,0,3,Not Canceled
INNHG_130592,53,Online,2,89.1,2,0,2022-09-01,0,2,Not Canceled
INNHG_130593,59,Online,2,123.3,2,0,2022-09-01,0,3,Not Canceled
INNHG_130594,169,Offline,0,76.5,1,1,2022-09-01,0,3,Not Canceled
INNHG_130595,53,Online,1,121.35,2,2,2022-09-01,0,4,Not Canceled
INNHG_130596,0,Online,0,0.0,1,0,2022-09-01,0,1,Not Canceled
INNHG_130597,14,Online,1,210.0,2,1,2022-09-01,0,3,Not Canceled
INNHG_130598,173,Online,1,84.43,2,1,2022-09-01,0,3,Not Canceled
INNHG_130599,41,Online,2,142.2,3,0,2022-09-01,0,1,Not Canceled
INNHG_130600,83,Offline,0,112.8,2,0,2022-09-01,0,1,Not Canceled
INNHG_130601,24,Online,0,122.0,2,0,2022-09-01,0,3,Not Canceled
INNHG_130602,54,Online,2,142.2,3,0,2022-09-01,0,1,Not Canceled
INNHG_130603,28,Online,0,110.0,2,0,2022-09-01,0,1,Not Canceled
INNHG_130604,217,Offline,1,80.75,2,1,2022-09-01,0,3,Not Canceled
INNHG_130605,119,Offline,1,80.75,2,2,2022-09-01,0,5,Not Canceled
INNHG_130606,78,Online,1,149.4,2,0,2022-09-01,0,3,Not Canceled
INNHG_130607,28,Online,2,131.0,2,0,2022-09-01,0,2,Not Canceled
INNHG_130608,226,Offline,1,80.75,2,1,2022-09-01,0,3,Not Canceled
INNHG_130609,71,Online,3,150.98,2,2,2022-09-01,0,6,Not Canceled
INNHG_130610,64,Online,2,107.1,2,1,2022-09-01,1,3,Not Canceled
INNHG_130611,217,Offline,1,80.75,2,1,2022-09-01,0,3,Not Canceled
INNHG_130612,10,Offline,2,124.0,3,0,2022-09-01,0,1,Not Canceled
INNHG_130613,63,Online,2,107.1,2,2,2022-09-01,0,3,Not Canceled
INNHG_130614,46,Online,1,99.0,2,0,2022-09-01,0,2,Not Canceled
INNHG_130615,53,Online,1,121.35,2,2,2022-09-01,0,4,Not Canceled
INNHG_130616,66,Online,1,141.9,2,0,2022-09-01,0,3,Not Canceled
INNHG_130617,61,Online,1,95.66,2,2,2022-09-01,0,5,Not Canceled
INNHG_130618,59,Online,0,142.2,3,0,2022-09-01,0,2,Not Canceled
INNHG_130619,35,Online,1,99.0,2,0,2022-09-01,0,1,Not Canceled
INNHG_130620,62,Online,1,109.8,2,0,2022-09-01,0,3,Not Canceled
INNHG_130621,63,Online,2,142.2,3,1,2022-09-01,0,3,Not Canceled
INNHG_130622,53,Online,2,123.3,2,0,2022-09-01,0,3,Not Canceled
INNHG_130623,83,Offline,0,112.8,2,0,2022-09-01,0,1,Not Canceled
INNHG_130624,0,Online,0,149.0,1,0,2022-09-01,0,1,Not Canceled
INNHG_130625,62,Online,1,109.8,2,0,2022-09-01,0,3,Not Canceled
INNHG_130626,60,Online,2,123.3,2,0,2022-09-01,0,3,Not Canceled
INNHG_130627,47,Online,2,123.3,2,0,2022-09-01,0,3,Not Canceled
INNHG_130628,30,Online,2,153.0,2,0,2022-09-01,0,2,Not Canceled
INNHG_130629,53,Online,1,121.35,2,2,2022-09-01,0,4,Not Canceled
INNHG_130630,28,Online,0,99.0,2,0,2022-09-01,0,2,Not Canceled
INNHG_130631,64,Online,3,82.67,2,2,2022-09-01,0,5,Not Canceled
INNHG_130632,217,Offline,1,80.75,2,1,2022-09-01,0,3,Not Canceled
INNHG_130633,1,Online,1,149.0,2,0,2022-09-01,0,1,Not Canceled
INNHG_130634,111,Online,1,86.9,2,0,2022-09-01,0,3,Not Canceled
INNHG_130635,10,Offline,1,95.0,2,0,2022-09-01,0,1,Not Canceled
INNHG_130636,96,Online,4,166.05,3,1,2022-09-01,0,3,Not Canceled
INNHG_130637,2,Online,0,125.0,1,0,2022-09-01,0,1,Not Canceled
INNHG_130638,66,Online,1,132.9,2,0,2022-09-01,0,3,Not Canceled
INNHG_130639,55,Online,2,142.2,3,1,2022-09-01,0,3,Not Canceled
INNHG_130640,8,Online,0,139.0,1,0,2022-09-01,0,1,Not Canceled
INNHG_130641,40,Online,2,109.8,2,0,2022-09-01,0,1,Not Canceled
INNHG_130642,8,Online,0,119.0,2,0,2022-09-01,0,1,Not Canceled
INNHG_130643,238,Online,1,94.07,2,2,2022-09-01,0,4,Not Canceled
INNHG_130644,64,Online,3,98.1,2,2,2022-09-01,0,5,Not Canceled
