booking_id,lead_time,market_segment_type,no_of_special_requests,avg_price_per_room,no_of_adults,no_of_weekend_nights,arrival_date,required_car_parking_space,no_of_week_nights,booking_status,rebooked
INNHG_115924,20,Online,0,63.2,2,0,2022-02-10,0,4,Canceled,No
INNHG_115925,0,Online,0,85.0,1,0,2022-02-10,0,1,Canceled,Yes
INNHG_115926,23,Online,0,72.8,2,0,2022-02-10,0,4,Canceled,No
INNHG_115927,119,Online,1,81.0,2,0,2022-02-10,0,3,Canceled,No
INNHG_115928,7,Online,1,127.0,3,1,2022-02-10,0,4,Canceled,No
INNHG_115929,35,Online,0,87.3,2,0,2022-02-10,0,4,Canceled,No
INNHG_115930,26,Online,0,171.0,2,2,2022-02-10,0,4,Canceled,No
INNHG_115931,139,Offline,1,62.0,2,0,2022-02-11,0,3,Not Canceled,
INNHG_115932,1,Online,2,80.0,2,0,2022-02-11,0,1,Not Canceled,
INNHG_115933,57,Online,0,80.3,2,0,2022-02-11,0,3,Not Canceled,
INNHG_115934,19,Online,0,55.32,2,2,2022-02-11,0,3,Not Canceled,
INNHG_115935,18,Online,0,171.0,2,0,2022-02-11,0,3,Not Canceled,
INNHG_115936,0,Online,0,50.0,1,0,2022-02-11,0,1,Not Canceled,
INNHG_115937,4,Online,1,91.0,2,0,2022-02-11,0,2,Not Canceled,
INNHG_115938,15,Online,1,100.0,2,0,2022-02-11,0,1,Not Canceled,
INNHG_115939,1,Online,3,109.0,2,0,2022-02-11,0,3,Not Canceled,
INNHG_115940,39,Online,1,80.3,2,2,2022-02-11,0,3,Not Canceled,
INNHG_115941,29,Online,1,72.0,2,0,2022-02-11,0,3,Not Canceled,
INNHG_115942,35,Online,1,89.3,2,0,2022-02-11,0,3,Not Canceled,
INNHG_115943,7,Offline,1,116.0,2,0,2022-02-11,0,3,Not Canceled,
INNHG_115944,1,Online,0,79.0,2,2,2022-02-11,0,4,Not Canceled,
INNHG_115945,66,Offline,1,58.0,2,0,2022-02-11,0,2,Not Canceled,
INNHG_115946,6,Online,1,85.0,1,0,2022-02-11,0,1,Not Canceled,
INNHG_115947,36,Offline,0,64.0,2,0,2022-02-11,0,3,Not Canceled,
INNHG_115948,37,Online,0,89.3,2,0,2022-02-11,1,3,Not Canceled,
INNHG_115949,21,Online,1,64.22,2,0,2022-02-11,0,3,Not Canceled,
INNHG_115950,25,Online,1,93.0,2,0,2022-02-11,0,3,Not Canceled,
INNHG_115951,26,Online,0,65.52,2,0,2022-02-11,0,3,Not Canceled,
INNHG_115952,8,Online,0,79.0,1,0,2022-02-11,0,1,Not Canceled,
INNHG_115953,50,Online,1,51.09,2,1,2022-02-11,0,3,Not Canceled,
INNHG_115954,7,Online,1,66.22,1,0,2022-02-11,0,1,Not Canceled,
INNHG_115955,48,Online,0,89.3,2,0,2022-02-11,0,2,Not Canceled,
INNHG_115956,7,Online,1,66.22,1,0,2022-02-11,0,1,Not Canceled,
INNHG_115957,27,Offline,0,43.43,2,2,2022-02-11,0,5,Not Canceled,
INNHG_115958,21,Online,1,102.0,2,0,2022-02-11,1,2,Not Canceled,
INNHG_115959,24,Offline,1,46.67,2,0,2022-02-11,0,3,Not Canceled,
INNHG_115960,76,Online,0,51.09,2,1,2022-02-11,0,3,Not Canceled,
INNHG_115961,18,Online,1,111.0,2,0,2022-02-11,0,3,Not Canceled,
INNHG_115962,3,Online,1,67.22,1,0,2022-02-11,0,1,Not Canceled,
INNHG_115963,7,Offline,1,78.5,1,0,2022-02-11,0,3,Not Canceled,
INNHG_115964,139,Offline,2,93.0,3,0,2022-02-11,0,3,Not Canceled,
INNHG_115965,35,Online,0,61.16,2,1,2022-02-11,0,3,Not Canceled,
INNHG_115966,24,Online,0,91.0,2,1,2022-02-11,0,3,Canceled,No
INNHG_115967,2,Online,1,85.03,2,0,2022-02-11,0,3,Canceled,No
INNHG_115968,35,Online,0,67.5,2,0,2022-02-11,0,3,Canceled,Yes
INNHG_115969,21,Online,0,85.0,1,0,2022-02-11,0,1,Canceled,No
INNHG_115970,38,Online,0,67.5,2,2,2022-02-11,0,3,Canceled,No
INNHG_115971,5,Online,0,83.03,2,0,2022-02-11,0,3,Canceled,No
INNHG_115972,70,Online,1,78.3,2,0,2022-02-11,0,3,Canceled,No
INNHG_115973,21,Online,0,85.0,1,0,2022-02-11,0,1,Canceled,No
INNHG_115974,21,Online,0,85.0,1,0,2022-02-11,0,1,Canceled,Yes
INNHG_115975,11,Offline,0,93.8,2,1,2022-02-12,0,2,Not Canceled,
INNHG_115976,18,Online,0,91.0,2,1,2022-02-12,0,2,Not Canceled,
INNHG_115977,8,Online,0,81.0,2,0,2022-02-12,0,2,Not Canceled,
INNHG_115978,11,Offline,2,73.6,2,1,2022-02-12,0,2,Not Canceled,
INNHG_115979,13,Online,2,91.0,2,1,2022-02-12,0,2,Not Canceled,
INNHG_115980,50,Online,1,62.29,2,0,2022-02-12,0,2,Not Canceled,
INNHG_115981,9,Online,1,81.0,2,0,2022-02-12,0,2,Not Canceled,
INNHG_115982,9,Online,1,127.0,3,0,2022-02-12,0,2,Not Canceled,
INNHG_115983,0,Online,0,55.08,2,0,2022-02-12,0,1,Not Canceled,
INNHG_115984,15,Offline,0,111.8,2,1,2022-02-12,1,2,Not Canceled,
INNHG_115985,29,Online,1,86.45,2,0,2022-02-12,0,2,Not Canceled,
INNHG_115986,4,Online,1,88.0,2,0,2022-02-12,0,2,Not Canceled,
INNHG_115987,6,Online,2,106.0,2,1,2022-02-12,0,2,Not Canceled,
INNHG_115988,9,Online,1,139.0,3,0,2022-02-12,0,2,Not Canceled,
INNHG_115989,35,Online,1,80.3,2,0,2022-02-12,0,2,Not Canceled,
INNHG_115990,154,Offline,1,62.0,2,1,2022-02-12,0,2,Not Canceled,
INNHG_115991,17,Online,0,144.0,2,1,2022-02-12,0,2,Not Canceled,
INNHG_115992,2,Offline,0,87.0,2,0,2022-02-12,0,2,Not Canceled,
INNHG_115993,37,Online,0,71.55,2,1,2022-02-12,0,2,Not Canceled,
INNHG_115994,15,Offline,0,40.67,2,1,2022-02-12,0,2,Not Canceled,
INNHG_115995,28,Online,1,99.63,2,1,2022-02-12,0,2,Not Canceled,
INNHG_115996,14,Online,0,79.0,2,0,2022-02-12,0,2,Not Canceled,
INNHG_115997,1,Online,1,79.0,2,0,2022-02-12,0,2,Not Canceled,
INNHG_115998,4,Online,0,85.0,1,0,2022-02-12,0,2,Not Canceled,
INNHG_115999,3,Online,1,81.0,2,0,2022-02-12,0,2,Not Canceled,
INNHG_116000,4,Online,1,139.0,3,1,2022-02-12,1,2,Not Canceled,
INNHG_116001,18,Offline,0,64.0,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116002,5,Online,0,80.0,2,0,2022-02-12,0,1,Not Canceled,
INNHG_116003,21,Online,0,79.0,2,0,2022-02-12,0,2,Not Canceled,
INNHG_116004,4,Online,1,79.0,2,0,2022-02-12,0,2,Not Canceled,
INNHG_116005,0,Online,3,127.0,3,0,2022-02-12,0,1,Not Canceled,
INNHG_116006,15,Offline,0,40.67,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116007,0,Online,1,79.0,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116008,41,Online,0,80.3,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116009,72,Offline,1,60.0,2,0,2022-02-12,0,2,Not Canceled,
INNHG_116010,1,Offline,0,85.0,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116011,2,Online,0,2.0,2,0,2022-02-12,0,1,Not Canceled,
INNHG_116012,5,Online,3,110.0,2,0,2022-02-12,0,1,Not Canceled,
INNHG_116013,10,Online,1,92.0,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116014,12,Online,1,111.0,2,2,2022-02-12,0,3,Not Canceled,
INNHG_116015,5,Online,3,110.0,2,0,2022-02-12,0,1,Not Canceled,
INNHG_116016,21,Online,0,79.0,2,0,2022-02-12,0,2,Not Canceled,
INNHG_116017,5,Online,1,79.0,2,0,2022-02-12,0,2,Not Canceled,
INNHG_116018,4,Online,0,79.0,2,0,2022-02-12,0,1,Not Canceled,
INNHG_116019,1,Online,0,79.0,2,0,2022-02-12,0,1,Not Canceled,
INNHG_116020,36,Online,1,61.75,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116021,0,Online,1,63.2,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116022,0,Online,0,79.0,2,0,2022-02-12,0,2,Not Canceled,
INNHG_116023,2,Offline,1,102.0,2,2,2022-02-12,0,2,Not Canceled,
INNHG_116024,34,Online,0,78.3,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116025,4,Offline,0,85.0,2,2,2022-02-12,0,2,Not Canceled,
INNHG_116026,7,Offline,0,87.0,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116027,7,Online,1,79.0,2,0,2022-02-12,0,2,Not Canceled,
INNHG_116028,87,Online,1,78.5,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116029,16,Online,0,58.88,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116030,4,Online,1,85.03,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116031,2,Online,2,102.0,2,0,2022-02-12,0,2,Not Canceled,
INNHG_116032,13,Online,1,79.0,2,0,2022-02-12,0,2,Not Canceled,
INNHG_116033,24,Online,1,74.8,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116034,11,Online,1,81.0,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116035,30,Online,1,63.21,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116036,3,Online,2,85.03,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116037,1,Online,1,109.0,2,0,2022-02-12,0,1,Not Canceled,
INNHG_116038,37,Online,0,87.3,2,2,2022-02-12,0,3,Not Canceled,
INNHG_116039,0,Online,0,79.0,2,0,2022-02-12,0,2,Not Canceled,
INNHG_116040,37,Online,1,69.5,0,1,2022-02-12,0,2,Not Canceled,
INNHG_116041,9,Offline,0,48.67,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116042,42,Online,0,71.6,2,1,2022-02-12,0,2,Not Canceled,
INNHG_116043,23,Online,1,79.0,2,1,2022-02-12,0,2,Canceled,No
INNHG_116044,23,Online,1,79.0,2,1,2022-02-12,0,2,Canceled,No
INNHG_116045,30,Online,0,68.7,1,1,2022-02-12,0,2,Canceled,No
INNHG_116046,19,Online,1,91.0,2,0,2022-02-12,0,2,Canceled,No
INNHG_116047,14,Online,1,79.0,2,0,2022-02-12,0,1,Canceled,No
INNHG_116048,15,Online,0,79.0,2,0,2022-02-12,0,2,Canceled,No
INNHG_116049,9,Online,1,85.0,1,1,2022-02-12,0,2,Canceled,No
INNHG_116050,23,Online,0,72.8,2,1,2022-02-12,0,2,Canceled,No
INNHG_116051,15,Online,0,79.0,2,0,2022-02-12,0,2,Canceled,No
INNHG_116052,7,Online,0,106.0,2,0,2022-02-12,0,2,Canceled,No
INNHG_116053,4,Online,1,128.29,3,2,2022-02-12,0,5,Canceled,No
INNHG_116054,15,Online,0,79.0,2,0,2022-02-12,0,2,Canceled,Yes
INNHG_116055,22,Online,0,80.8,2,2,2022-02-12,0,2,Canceled,No
INNHG_116056,15,Online,0,79.0,2,0,2022-02-12,0,2,Canceled,Yes
INNHG_116057,17,Online,0,127.0,3,2,2022-02-12,0,2,Canceled,No
INNHG_116058,64,Online,0,73.95,2,2,2022-02-12,0,2,Canceled,No
INNHG_116059,5,Online,1,91.0,2,0,2022-02-12,0,2,Canceled,No
INNHG_116060,38,Online,1,78.3,2,2,2022-02-12,0,2,Canceled,No
INNHG_116061,4,Online,0,108.35,1,6,2022-02-12,0,14,Canceled,No
INNHG_116062,64,Online,0,73.95,2,2,2022-02-12,0,2,Canceled,No
INNHG_116063,35,Online,0,67.5,2,0,2022-02-12,0,2,Canceled,Yes
INNHG_116064,15,Online,0,79.0,2,0,2022-02-12,0,2,Canceled,No
INNHG_116065,15,Online,0,85.0,1,0,2022-02-12,0,2,Canceled,No
INNHG_116066,19,Online,1,138.0,2,1,2022-02-12,0,2,Canceled,Yes
INNHG_116067,15,Online,0,79.0,2,0,2022-02-12,0,2,Canceled,Yes
INNHG_116068,41,Online,1,67.5,2,1,2022-02-12,0,2,Canceled,No
INNHG_116069,18,Online,0,79.0,2,1,2022-02-12,0,2,Canceled,No
INNHG_116070,9,Online,1,79.0,2,0,2022-02-12,0,2,Canceled,Yes
INNHG_116071,40,Online,1,78.3,2,1,2022-02-12,0,2,Canceled,No
INNHG_116072,9,Online,0,91.0,2,3,2022-02-12,0,7,Canceled,No
INNHG_116073,15,Online,0,79.0,2,0,2022-02-12,0,2,Canceled,No
INNHG_116074,17,Online,0,93.0,2,1,2022-02-12,0,2,Canceled,No
INNHG_116075,44,Online,0,67.5,2,0,2022-02-12,0,2,Canceled,Yes
INNHG_116076,15,Online,0,79.0,2,0,2022-02-12,0,2,Canceled,No
INNHG_116077,20,Online,0,79.0,2,0,2022-02-12,0,2,Canceled,Yes
INNHG_116078,35,Online,0,67.5,2,0,2022-02-12,0,2,Canceled,No
INNHG_116079,5,Online,0,106.83,2,4,2022-02-12,0,8,Canceled,No
INNHG_116080,12,Online,1,106.0,2,0,2022-02-12,0,2,Canceled,No
INNHG_116081,11,Offline,0,85.0,2,2,2022-02-13,0,3,Not Canceled,
INNHG_116082,20,Online,2,187.0,3,2,2022-02-13,0,1,Not Canceled,
INNHG_116083,68,Online,1,78.3,2,1,2022-02-13,0,1,Not Canceled,
INNHG_116084,4,Online,0,81.0,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116085,9,Online,1,127.0,3,2,2022-02-13,0,1,Not Canceled,
INNHG_116086,17,Online,1,61.88,2,2,2022-02-13,0,2,Not Canceled,
INNHG_116087,68,Offline,1,58.0,2,2,2022-02-13,0,3,Not Canceled,
INNHG_116088,37,Online,0,69.53,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116089,3,Offline,0,85.0,2,2,2022-02-13,0,1,Not Canceled,
INNHG_116090,4,Online,0,91.0,2,2,2022-02-13,0,1,Not Canceled,
INNHG_116091,10,Online,2,83.55,2,1,2022-02-13,0,1,Not Canceled,
INNHG_116092,159,Offline,0,70.0,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116093,4,Online,0,79.0,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116094,2,Online,1,60.83,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116095,10,Online,1,79.0,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116096,7,Online,1,127.0,3,0,2022-02-13,0,1,Not Canceled,
INNHG_116097,34,Online,1,78.3,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116098,13,Online,2,109.0,2,2,2022-02-13,0,1,Not Canceled,
INNHG_116099,10,Offline,0,85.0,2,2,2022-02-13,0,2,Not Canceled,
INNHG_116100,4,Online,0,90.0,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116101,9,Online,1,79.0,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116102,11,Online,1,91.0,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116103,10,Online,0,91.0,2,2,2022-02-13,0,2,Not Canceled,
INNHG_116104,72,Offline,0,60.0,2,2,2022-02-13,0,2,Not Canceled,
INNHG_116105,39,Online,1,67.5,2,2,2022-02-13,0,1,Not Canceled,
INNHG_116106,1,Online,1,91.0,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116107,36,Online,1,78.3,2,2,2022-02-13,0,2,Not Canceled,
INNHG_116108,159,Offline,0,70.0,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116109,13,Online,1,79.0,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116110,19,Online,1,66.57,2,2,2022-02-13,0,1,Not Canceled,
INNHG_116111,159,Offline,0,70.0,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116112,22,Online,0,91.0,1,2,2022-02-13,0,4,Not Canceled,
INNHG_116113,1,Offline,0,80.0,2,2,2022-02-13,0,1,Not Canceled,
INNHG_116114,39,Online,0,67.5,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116115,1,Online,0,79.0,1,0,2022-02-13,0,1,Not Canceled,
INNHG_116116,1,Online,0,79.0,1,0,2022-02-13,0,1,Not Canceled,
INNHG_116117,1,Online,1,127.0,3,2,2022-02-13,0,2,Not Canceled,
INNHG_116118,2,Online,1,102.0,2,0,2022-02-13,1,1,Not Canceled,
INNHG_116119,1,Online,0,79.0,1,0,2022-02-13,0,1,Not Canceled,
INNHG_116120,3,Online,1,60.83,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116121,67,Online,0,48.51,1,2,2022-02-13,0,1,Not Canceled,
INNHG_116122,1,Online,0,91.0,2,1,2022-02-13,0,1,Not Canceled,
INNHG_116123,4,Offline,0,72.8,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116124,38,Online,0,69.52,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116125,39,Online,1,78.3,2,1,2022-02-13,0,1,Not Canceled,
INNHG_116126,88,Online,1,58.68,2,2,2022-02-13,0,6,Not Canceled,
INNHG_116127,35,Online,1,78.3,2,2,2022-02-13,0,4,Not Canceled,
INNHG_116128,0,Online,0,106.0,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116129,1,Online,0,79.0,1,0,2022-02-13,0,1,Not Canceled,
INNHG_116130,67,Online,0,51.97,1,2,2022-02-13,0,1,Not Canceled,
INNHG_116131,4,Online,1,115.0,2,0,2022-02-13,1,1,Not Canceled,
INNHG_116132,14,Online,1,79.0,2,2,2022-02-13,0,1,Not Canceled,
INNHG_116133,12,Online,1,79.0,2,2,2022-02-13,0,1,Not Canceled,
INNHG_116134,11,Online,1,62.91,1,2,2022-02-13,0,1,Not Canceled,
INNHG_116135,11,Online,1,91.0,2,1,2022-02-13,0,1,Not Canceled,
INNHG_116136,36,Online,1,67.5,2,1,2022-02-13,0,1,Not Canceled,
INNHG_116137,2,Online,1,91.0,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116138,6,Online,1,70.07,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116139,23,Online,1,91.0,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116140,96,Online,1,67.5,2,1,2022-02-13,0,1,Not Canceled,
INNHG_116141,1,Online,0,79.0,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116142,3,Online,0,60.83,2,1,2022-02-13,0,1,Not Canceled,
INNHG_116143,1,Online,0,79.0,1,0,2022-02-13,0,1,Not Canceled,
INNHG_116144,29,Offline,0,38.67,2,2,2022-02-13,0,1,Not Canceled,
INNHG_116145,21,Online,1,93.0,2,2,2022-02-13,0,4,Not Canceled,
INNHG_116146,22,Online,0,108.5,1,2,2022-02-13,0,4,Not Canceled,
INNHG_116147,0,Online,0,106.0,2,0,2022-02-13,0,1,Not Canceled,
INNHG_116148,0,Online,0,106.0,2,1,2022-02-13,0,1,Canceled,No
INNHG_116149,36,Online,0,67.5,2,0,2022-02-13,0,1,Canceled,No
INNHG_116150,10,Online,0,79.0,2,2,2022-02-13,0,1,Canceled,Yes
INNHG_116151,2,Online,0,79.0,2,0,2022-02-13,0,1,Canceled,No
INNHG_116152,68,Online,0,78.3,2,1,2022-02-13,0,1,Canceled,No
INNHG_116153,2,Online,1,79.0,2,0,2022-02-13,0,1,Canceled,No
INNHG_116154,38,Online,0,67.5,2,2,2022-02-13,0,1,Canceled,No
INNHG_116155,21,Online,0,91.0,2,1,2022-02-13,0,1,Canceled,Yes
INNHG_116156,25,Online,0,91.0,2,0,2022-02-13,0,1,Canceled,No
INNHG_116157,21,Online,0,91.0,2,1,2022-02-13,0,1,Canceled,No
INNHG_116158,5,Online,0,79.0,2,2,2022-02-13,0,1,Canceled,No
INNHG_116159,46,Online,0,48.6,2,0,2022-02-13,0,1,Canceled,Yes
INNHG_116160,4,Online,0,91.0,2,0,2022-02-13,0,1,Canceled,Yes
INNHG_116161,85,Online,0,87.0,2,0,2022-02-13,0,1,Canceled,No
INNHG_116162,0,Online,0,106.0,2,1,2022-02-13,0,1,Canceled,Yes
INNHG_116163,0,Online,0,106.0,2,1,2022-02-13,0,1,Canceled,No
INNHG_116164,35,Online,1,72.9,1,1,2022-02-13,0,1,Canceled,Yes
INNHG_116165,11,Online,0,83.55,2,1,2022-02-13,0,1,Canceled,No
INNHG_116166,0,Online,0,106.0,2,1,2022-02-13,0,1,Canceled,No
INNHG_116167,30,Online,0,81.9,2,0,2022-02-13,0,1,Canceled,Yes
INNHG_116168,0,Online,0,106.0,2,1,2022-02-13,0,1,Canceled,No
INNHG_116169,30,Online,0,81.9,2,0,2022-02-13,0,1,Canceled,No
INNHG_116170,37,Online,1,78.5,2,2,2022-02-14,1,0,Not Canceled,
INNHG_116171,11,Online,1,127.0,3,1,2022-02-14,0,0,Not Canceled,
INNHG_116172,12,Offline,1,87.0,2,2,2022-02-14,0,1,Not Canceled,
INNHG_116173,4,Online,0,68.0,1,2,2022-02-14,0,1,Not Canceled,
INNHG_116174,12,Offline,1,87.0,2,2,2022-02-14,0,1,Not Canceled,
INNHG_116175,13,Online,0,91.0,2,2,2022-02-14,0,4,Not Canceled,
INNHG_116176,20,Offline,0,58.4,1,1,2022-02-14,0,0,Not Canceled,
INNHG_116177,111,Online,0,87.0,2,2,2022-02-14,0,3,Not Canceled,
INNHG_116178,9,Offline,1,87.0,2,2,2022-02-14,0,2,Not Canceled,
INNHG_116179,4,Online,0,106.0,1,4,2022-02-14,0,7,Not Canceled,
INNHG_116180,11,Offline,0,87.0,2,2,2022-02-14,0,1,Not Canceled,
INNHG_116181,43,Online,0,87.97,2,2,2022-02-14,0,1,Not Canceled,
INNHG_116182,11,Online,0,109.0,2,1,2022-02-14,0,0,Not Canceled,
INNHG_116183,11,Online,1,81.0,2,2,2022-02-14,0,0,Not Canceled,
INNHG_116184,12,Online,2,129.0,2,2,2022-02-14,0,3,Not Canceled,
INNHG_116185,3,Online,0,81.0,2,2,2022-02-14,0,2,Not Canceled,
INNHG_116186,2,Offline,0,55.74,1,2,2022-02-14,0,5,Not Canceled,
INNHG_116187,0,Online,0,82.33,2,2,2022-02-14,0,1,Not Canceled,
INNHG_116188,3,Offline,0,82.0,2,2,2022-02-14,0,1,Not Canceled,
INNHG_116189,42,Online,1,90.76,2,2,2022-02-14,0,3,Not Canceled,
INNHG_116190,7,Online,1,66.57,2,2,2022-02-14,0,2,Not Canceled,
INNHG_116191,9,Offline,1,87.0,2,2,2022-02-14,0,2,Not Canceled,
INNHG_116192,0,Online,0,95.0,1,1,2022-02-14,0,0,Not Canceled,
INNHG_116193,6,Offline,0,87.0,2,2,2022-02-14,0,2,Not Canceled,
INNHG_116194,14,Online,1,139.0,3,2,2022-02-14,1,5,Not Canceled,
INNHG_116195,1,Offline,2,112.0,2,2,2022-02-14,0,2,Not Canceled,
INNHG_116196,13,Offline,0,73.2,2,2,2022-02-14,0,3,Not Canceled,
INNHG_116197,99,Online,2,79.5,2,2,2022-02-14,0,2,Not Canceled,
INNHG_116198,12,Online,1,129.0,2,2,2022-02-14,0,3,Not Canceled,
INNHG_116199,87,Offline,1,117.79,2,2,2022-02-14,0,1,Not Canceled,
INNHG_116200,3,Online,0,81.0,2,2,2022-02-14,0,0,Not Canceled,
INNHG_116201,11,Online,1,72.07,2,2,2022-02-14,0,2,Not Canceled,
INNHG_116202,99,Online,2,79.5,2,2,2022-02-14,0,2,Not Canceled,
INNHG_116203,4,Online,0,66.0,1,2,2022-02-14,0,1,Not Canceled,
INNHG_116204,4,Offline,0,60.4,2,1,2022-02-14,0,0,Canceled,Yes
INNHG_116205,25,Online,0,72.8,2,2,2022-02-14,0,1,Canceled,Yes
INNHG_116206,40,Online,0,77.23,2,2,2022-02-14,0,5,Canceled,No
INNHG_116207,12,Online,0,230.0,2,2,2022-02-14,0,3,Canceled,No
INNHG_116208,1,Online,0,79.0,2,1,2022-02-14,0,0,Canceled,No
INNHG_116209,1,Online,0,79.0,2,1,2022-02-14,0,0,Canceled,No
INNHG_116210,1,Online,0,79.0,2,1,2022-02-14,0,0,Canceled,No
INNHG_116211,17,Online,1,91.0,2,2,2022-02-14,0,1,Canceled,No
INNHG_116212,1,Online,0,79.0,2,1,2022-02-14,0,0,Canceled,No
INNHG_116213,40,Online,1,67.5,2,2,2022-02-14,0,1,Canceled,No
INNHG_116214,20,Online,1,127.0,3,2,2022-02-14,0,1,Canceled,No
INNHG_116215,3,Online,2,106.0,2,1,2022-02-15,0,3,Not Canceled,
INNHG_116216,4,Online,1,0.0,1,1,2022-02-15,0,2,Not Canceled,
INNHG_116217,63,Offline,0,58.0,2,1,2022-02-15,0,3,Not Canceled,
INNHG_116218,39,Online,1,98.1,2,1,2022-02-15,0,4,Not Canceled,
INNHG_116219,0,Online,0,127.0,3,1,2022-02-15,0,0,Not Canceled,
INNHG_116220,1,Online,1,82.4,2,1,2022-02-15,1,4,Not Canceled,
INNHG_116221,63,Online,1,65.66,2,1,2022-02-15,0,3,Not Canceled,
INNHG_116222,4,Online,1,65.0,1,1,2022-02-15,0,1,Not Canceled,
INNHG_116223,62,Online,0,48.6,2,1,2022-02-15,0,1,Not Canceled,
INNHG_116224,0,Online,0,136.0,2,1,2022-02-15,0,1,Not Canceled,
INNHG_116225,11,Online,1,65.0,1,1,2022-02-15,0,0,Not Canceled,
INNHG_116226,71,Online,1,63.49,2,1,2022-02-15,0,4,Not Canceled,
INNHG_116227,0,Online,0,88.0,1,1,2022-02-15,1,3,Not Canceled,
INNHG_116228,121,Online,2,58.91,2,1,2022-02-15,0,3,Not Canceled,
INNHG_116229,4,Offline,1,92.65,3,1,2022-02-15,0,3,Not Canceled,
INNHG_116230,36,Online,0,69.52,2,1,2022-02-15,0,1,Not Canceled,
INNHG_116231,33,Online,1,80.82,2,1,2022-02-15,0,4,Not Canceled,
INNHG_116232,19,Offline,0,46.4,2,1,2022-02-15,0,4,Not Canceled,
INNHG_116233,7,Offline,1,115.0,3,1,2022-02-15,0,4,Not Canceled,
INNHG_116234,21,Online,1,0.0,2,0,2022-02-15,0,0,Not Canceled,
INNHG_116235,4,Online,1,0.0,1,1,2022-02-15,0,1,Not Canceled,
INNHG_116236,74,Offline,0,58.0,2,1,2022-02-15,0,2,Not Canceled,
INNHG_116237,62,Online,0,48.6,2,1,2022-02-15,0,1,Not Canceled,
INNHG_116238,0,Offline,1,45.0,1,1,2022-02-15,0,1,Not Canceled,
INNHG_116239,62,Online,1,65.66,2,1,2022-02-15,0,3,Not Canceled,
INNHG_116240,14,Offline,0,43.43,2,2,2022-02-15,0,5,Not Canceled,
INNHG_116241,37,Online,1,67.5,2,1,2022-02-15,0,3,Not Canceled,
INNHG_116242,37,Online,1,79.8,2,1,2022-02-15,0,5,Not Canceled,
INNHG_116243,0,Online,0,79.0,1,1,2022-02-15,0,0,Not Canceled,
INNHG_116244,12,Online,0,95.0,1,1,2022-02-15,1,3,Not Canceled,
INNHG_116245,7,Online,0,85.0,1,1,2022-02-15,0,1,Not Canceled,
INNHG_116246,6,Offline,0,63.0,1,1,2022-02-15,0,2,Not Canceled,
INNHG_116247,35,Online,0,69.53,2,1,2022-02-15,0,1,Not Canceled,
INNHG_116248,1,Online,0,85.0,1,1,2022-02-15,0,1,Not Canceled,
INNHG_116249,0,Online,0,79.0,2,1,2022-02-15,0,0,Not Canceled,
INNHG_116250,17,Online,1,91.0,2,1,2022-02-15,0,3,Not Canceled,
INNHG_116251,121,Online,2,58.91,0,1,2022-02-15,0,3,Not Canceled,
INNHG_116252,7,Online,0,0.0,1,0,2022-02-15,0,0,Not Canceled,
INNHG_116253,0,Online,1,65.0,1,1,2022-02-15,0,2,Not Canceled,
INNHG_116254,38,Online,1,67.5,1,1,2022-02-15,0,0,Canceled,No
