customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST2800,0,No,Yes,51,Yes,Fiber optic,One year,Electronic check,38.67,1972.17,No
CUST2801,1,Yes,No,13,Yes,No,One year,Bank transfer,110.00,1430.00,Yes
CUST2802,0,No,Yes,57,Yes,DSL,One year,Bank transfer,72.50,4132.50,Yes
CUST2803,0,Yes,Yes,55,No,DSL,One year,Credit card,36.62,2014.10,No
CUST2804,1,Yes,No,28,Yes,No,One year,Mailed check,85.58,2396.24,No
CUST2805,0,No,Yes,44,Yes,No,One year,Mailed check,52.70,2318.80,Yes
CUST2806,1,Yes,Yes,19,No,Fiber optic,One year,Electronic check,24.65,468.35,No
CUST2807,0,Yes,No,46,Yes,Fiber optic,Two year,Bank transfer,27.86,1281.56,Yes
CUST2808,1,Yes,No,3,Yes,DSL,Two year,Credit card,62.37,187.11,Yes
CUST2809,1,Yes,Yes,20,Yes,Fiber optic,One year,Electronic check,102.65,2053.00,Yes
CUST2810,0,No,Yes,25,No,DSL,One year,Electronic check,51.10,1277.50,No
CUST2811,1,Yes,No,56,No,Fiber optic,Two year,Electronic check,96.61,5410.16,Yes
CUST2812,0,Yes,Yes,61,Yes,Fiber optic,Two year,Mailed check,25.57,1559.77,No
CUST2813,1,No,Yes,55,Yes,DSL,Month-to-month,Bank transfer,59.37,3265.35,Yes
CUST2814,1,No,Yes,35,Yes,No,Month-to-month,Bank transfer,32.74,1145.90,No
CUST2815,1,Yes,No,59,No,No,One year,Credit card,106.35,6274.65,Yes
CUST2816,1,Yes,Yes,39,No,Fiber optic,One year,Mailed check,116.79,4554.81,No
CUST2817,0,No,Yes,57,Yes,No,One year,Mailed check,52.56,2995.92,Yes
CUST2818,1,Yes,No,67,Yes,Fiber optic,Two year,Electronic check,118.89,7965.63,No
CUST2819,1,No,No,34,Yes,No,One year,Credit card,95.23,3237.82,Yes
CUST2820,0,Yes,No,41,Yes,No,One year,Electronic check,20.12,824.92,No
CUST2821,0,No,Yes,22,No,DSL,One year,Credit card,68.53,1507.66,No
CUST2822,0,No,Yes,27,No,No,Month-to-month,Credit card,103.41,2792.07,Yes
CUST2823,0,No,No,21,Yes,Fiber optic,Month-to-month,Mailed check,73.39,1541.19,No
CUST2824,0,Yes,Yes,41,No,DSL,One year,Mailed check,75.00,3075.00,No
CUST2825,0,Yes,Yes,31,No,No,Two year,Bank transfer,64.77,2007.87,Yes
CUST2826,1,Yes,Yes,27,Yes,DSL,Month-to-month,Bank transfer,59.50,1606.50,No
CUST2827,0,Yes,Yes,37,Yes,No,One year,Bank transfer,22.74,841.38,No
CUST2828,1,No,No,66,Yes,Fiber optic,Month-to-month,Mailed check,82.17,5423.22,No
CUST2829,0,No,No,54,Yes,Fiber optic,Two year,Electronic check,96.67,5220.18,No
CUST2830,1,No,Yes,9,No,DSL,Two year,Credit card,99.02,891.18,Yes
CUST2831,1,Yes,No,42,Yes,No,Two year,Credit card,82.46,3463.32,No
CUST2832,1,Yes,Yes,36,Yes,No,Two year,Bank transfer,54.13,1948.68,No
CUST2833,0,Yes,Yes,10,Yes,DSL,One year,Credit card,22.26,222.60,Yes
CUST2834,0,No,No,59,Yes,DSL,Two year,Credit card,109.58,6465.22,Yes
CUST2835,0,Yes,No,40,No,Fiber optic,One year,Mailed check,62.90,2516.00,No
CUST2836,0,Yes,Yes,54,Yes,DSL,Two year,Mailed check,80.12,4326.48,No
CUST2837,1,No,Yes,39,Yes,No,One year,Credit card,39.46,1538.94,Yes
CUST2838,0,No,Yes,7,No,DSL,Two year,Electronic check,34.20,239.40,No
CUST2839,1,Yes,Yes,4,Yes,Fiber optic,One year,Bank transfer,28.68,114.72,Yes
CUST2840,1,No,No,15,Yes,DSL,Month-to-month,Credit card,99.88,1498.20,No
CUST2841,0,Yes,No,48,Yes,No,One year,Credit card,84.65,4063.20,Yes
CUST2842,0,No,Yes,6,No,DSL,One year,Bank transfer,82.12,492.72,Yes
CUST2843,0,No,Yes,35,Yes,DSL,Two year,Mailed check,111.94,3917.90,Yes
CUST2844,1,No,No,72,Yes,DSL,Two year,Bank transfer,35.87,2582.64,No
CUST2845,0,Yes,Yes,71,Yes,Fiber optic,Month-to-month,Electronic check,37.03,2629.13,Yes
CUST2846,1,Yes,No,68,No,Fiber optic,Two year,Credit card,38.95,2648.60,No
CUST2847,0,Yes,Yes,58,Yes,Fiber optic,One year,Credit card,62.34,3615.72,Yes
CUST2848,1,No,No,19,Yes,Fiber optic,Two year,Credit card,107.42,2040.98,No
CUST2849,0,No,Yes,62,Yes,No,Two year,Bank transfer,108.15,6705.30,No
CUST2850,0,No,Yes,71,No,No,One year,Electronic check,79.06,5613.26,No
CUST2851,1,No,Yes,10,No,Fiber optic,Month-to-month,Credit card,85.81,858.10,No
CUST2852,0,Yes,No,25,Yes,Fiber optic,Two year,Mailed check,109.78,2744.50,No
CUST2853,0,Yes,No,44,Yes,Fiber optic,Two year,Electronic check,82.42,3626.48,No
CUST2854,0,Yes,Yes,58,No,DSL,One year,Electronic check,42.98,2492.84,Yes
CUST2855,0,No,Yes,25,Yes,No,Month-to-month,Electronic check,90.49,2262.25,No
CUST2856,0,No,Yes,40,No,DSL,Month-to-month,Electronic check,96.99,3879.60,No
CUST2857,0,Yes,Yes,70,No,Fiber optic,Two year,Mailed check,83.53,5847.10,Yes
CUST2858,0,No,No,10,No,No,One year,Electronic check,47.36,473.60,Yes
CUST2859,1,Yes,No,66,Yes,Fiber optic,Two year,Mailed check,59.99,3959.34,No
CUST2860,1,No,No,25,No,DSL,One year,Bank transfer,67.06,1676.50,Yes
CUST2861,0,No,Yes,71,No,No,One year,Bank transfer,34.53,2451.63,Yes
CUST2862,0,Yes,Yes,11,Yes,DSL,Two year,Bank transfer,65.22,717.42,Yes
CUST2863,0,Yes,No,36,Yes,No,One year,Bank transfer,36.12,1300.32,No
CUST2864,1,No,Yes,49,Yes,Fiber optic,Two year,Mailed check,69.95,3427.55,Yes
CUST2865,1,Yes,No,48,No,No,Month-to-month,Credit card,25.08,1203.84,No
CUST2866,0,Yes,No,7,No,DSL,Month-to-month,Mailed check,114.85,803.95,Yes
CUST2867,1,No,No,51,Yes,DSL,Two year,Bank transfer,44.63,2276.13,No
CUST2868,0,No,No,17,No,DSL,Month-to-month,Credit card,66.70,1133.90,Yes
CUST2869,0,No,Yes,32,Yes,DSL,Month-to-month,Credit card,23.28,744.96,No
CUST2870,0,Yes,No,26,Yes,Fiber optic,Month-to-month,Credit card,39.27,1021.02,No
CUST2871,0,No,Yes,22,Yes,DSL,Month-to-month,Credit card,89.32,1965.04,Yes
CUST2872,1,No,No,13,Yes,Fiber optic,One year,Electronic check,31.18,405.34,Yes
CUST2873,1,No,No,12,Yes,No,Two year,Bank transfer,82.81,993.72,No
CUST2874,0,No,No,71,No,DSL,Two year,Bank transfer,20.21,1434.91,No
CUST2875,1,No,No,1,No,No,Month-to-month,Bank transfer,66.50,66.50,Yes
CUST2876,1,Yes,Yes,33,Yes,No,Two year,Mailed check,92.13,3040.29,Yes
CUST2877,0,No,Yes,14,No,Fiber optic,Two year,Bank transfer,112.63,1576.82,Yes
CUST2878,1,No,Yes,64,No,DSL,Two year,Bank transfer,69.28,4433.92,Yes
CUST2879,0,Yes,Yes,43,Yes,Fiber optic,One year,Bank transfer,104.05,4474.15,Yes
CUST2880,0,No,No,58,No,DSL,Month-to-month,Mailed check,100.26,5815.08,Yes
CUST2881,0,No,Yes,41,No,No,Two year,Bank transfer,49.58,2032.78,Yes
CUST2882,0,Yes,Yes,68,Yes,Fiber optic,One year,Bank transfer,107.47,7307.96,Yes
CUST2883,1,No,No,39,No,DSL,Month-to-month,Electronic check,84.03,3277.17,No
CUST2884,0,Yes,Yes,1,No,No,One year,Bank transfer,30.42,30.42,Yes
CUST2885,1,No,Yes,41,No,Fiber optic,One year,Credit card,113.91,4670.31,No
CUST2886,0,Yes,Yes,45,No,Fiber optic,One year,Mailed check,37.67,1695.15,Yes
CUST2887,0,Yes,Yes,13,No,Fiber optic,Two year,Credit card,67.04,871.52,Yes
CUST2888,1,No,No,71,Yes,Fiber optic,Month-to-month,Electronic check,66.64,4731.44,Yes
CUST2889,0,Yes,No,9,Yes,No,Month-to-month,Bank transfer,82.52,742.68,Yes
CUST2890,1,Yes,Yes,63,Yes,No,Two year,Mailed check,86.50,5449.50,No
CUST2891,1,No,No,23,Yes,No,Month-to-month,Electronic check,43.29,995.67,Yes
CUST2892,0,No,Yes,54,Yes,No,Month-to-month,Mailed check,55.24,2982.96,No
CUST2893,0,Yes,Yes,47,No,DSL,One year,Credit card,34.46,1619.62,No
CUST2894,0,No,Yes,39,No,No,Two year,Electronic check,32.60,1271.40,Yes
CUST2895,0,Yes,No,26,Yes,Fiber optic,One year,Mailed check,102.51,2665.26,No
CUST2896,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Credit card,95.07,95.07,No
CUST2897,0,No,No,14,Yes,Fiber optic,Month-to-month,Electronic check,64.27,899.78,No
CUST2898,1,No,No,65,No,Fiber optic,Two year,Bank transfer,29.59,1923.35,No
CUST2899,1,Yes,No,69,No,DSL,One year,Bank transfer,64.99,4484.31,No
CUST2900,0,No,No,67,No,Fiber optic,One year,Credit card,49.45,3313.15,No
CUST2901,1,No,Yes,49,No,Fiber optic,One year,Bank transfer,97.79,4791.71,No
CUST2902,1,Yes,No,50,No,Fiber optic,Two year,Bank transfer,29.66,1483.00,No
CUST2903,0,Yes,Yes,58,No,No,One year,Electronic check,65.14,3778.12,No
CUST2904,0,Yes,Yes,53,Yes,No,One year,Electronic check,79.14,4194.42,No
CUST2905,1,Yes,No,57,No,DSL,Month-to-month,Electronic check,118.57,6758.49,Yes
CUST2906,0,Yes,Yes,18,Yes,DSL,Month-to-month,Electronic check,28.96,521.28,No
CUST2907,1,Yes,Yes,16,Yes,DSL,One year,Electronic check,31.40,502.40,Yes
CUST2908,0,No,Yes,2,No,Fiber optic,One year,Electronic check,118.80,237.60,Yes
CUST2909,1,Yes,No,13,No,DSL,Month-to-month,Bank transfer,60.56,787.28,Yes
CUST2910,1,No,No,45,No,No,Two year,Electronic check,94.37,4246.65,No
CUST2911,1,No,Yes,72,No,No,Month-to-month,Mailed check,98.35,7081.20,No
CUST2912,1,Yes,No,43,No,No,One year,Mailed check,51.46,2212.78,Yes
CUST2913,0,No,Yes,72,No,Fiber optic,Two year,Credit card,41.43,2982.96,No
CUST2914,0,Yes,No,54,No,Fiber optic,One year,Mailed check,47.61,2570.94,No
CUST2915,1,No,Yes,31,No,DSL,One year,Electronic check,96.44,2989.64,Yes
CUST2916,1,Yes,Yes,9,Yes,DSL,One year,Bank transfer,104.05,936.45,Yes
CUST2917,0,Yes,No,48,Yes,DSL,Two year,Mailed check,89.95,4317.60,Yes
CUST2918,0,Yes,No,18,No,DSL,One year,Electronic check,64.12,1154.16,Yes
CUST2919,1,Yes,No,11,Yes,Fiber optic,Two year,Electronic check,46.26,508.86,Yes
CUST2920,1,No,No,62,No,No,Month-to-month,Bank transfer,62.52,3876.24,No
CUST2921,1,No,No,19,Yes,Fiber optic,Two year,Electronic check,111.45,2117.55,Yes
CUST2922,1,No,Yes,24,Yes,DSL,One year,Electronic check,106.32,2551.68,No
CUST2923,1,No,Yes,13,No,Fiber optic,One year,Mailed check,52.34,680.42,Yes
CUST2924,0,No,Yes,46,No,No,Month-to-month,Mailed check,52.79,2428.34,No
CUST2925,1,Yes,No,53,No,Fiber optic,Month-to-month,Credit card,98.00,5194.00,Yes
CUST2926,0,Yes,No,29,Yes,No,Month-to-month,Credit card,62.66,1817.14,No
CUST2927,0,Yes,Yes,36,Yes,DSL,Two year,Mailed check,77.27,2781.72,No
CUST2928,0,Yes,Yes,71,No,Fiber optic,Two year,Mailed check,62.23,4418.33,Yes
CUST2929,1,Yes,Yes,17,Yes,DSL,Two year,Credit card,44.23,751.91,Yes
CUST2930,0,No,Yes,48,No,DSL,Two year,Credit card,38.89,1866.72,Yes
CUST2931,0,Yes,No,24,Yes,No,Month-to-month,Mailed check,33.95,814.80,Yes
CUST2932,0,Yes,Yes,54,No,No,One year,Electronic check,21.14,1141.56,Yes
CUST2933,0,No,No,1,Yes,DSL,One year,Electronic check,48.06,48.06,Yes
CUST2934,1,No,Yes,67,No,No,Two year,Bank transfer,37.14,2488.38,Yes
CUST2935,1,Yes,No,6,No,No,Month-to-month,Mailed check,45.80,274.80,No
CUST2936,0,Yes,No,55,No,DSL,Month-to-month,Mailed check,27.58,1516.90,No
CUST2937,0,No,No,38,Yes,DSL,Month-to-month,Mailed check,54.16,2058.08,No
CUST2938,1,Yes,No,33,No,No,One year,Mailed check,72.00,2376.00,No
CUST2939,1,Yes,Yes,8,Yes,DSL,One year,Mailed check,114.46,915.68,Yes
CUST2940,1,Yes,Yes,20,No,DSL,Two year,Credit card,54.71,1094.20,Yes
CUST2941,0,No,Yes,55,No,No,One year,Credit card,23.10,1270.50,No
CUST2942,1,Yes,No,48,No,Fiber optic,Month-to-month,Electronic check,56.24,2699.52,No
CUST2943,0,Yes,Yes,56,Yes,Fiber optic,One year,Electronic check,101.72,5696.32,No
CUST2944,0,No,Yes,10,Yes,DSL,One year,Mailed check,54.01,540.10,No
CUST2945,1,No,Yes,52,Yes,No,One year,Credit card,49.17,2556.84,Yes
CUST2946,0,No,No,50,No,DSL,Two year,Electronic check,111.90,5595.00,Yes
CUST2947,1,Yes,No,34,Yes,No,One year,Mailed check,49.72,1690.48,Yes
CUST2948,0,No,No,36,No,DSL,Two year,Bank transfer,117.03,4213.08,Yes
CUST2949,1,Yes,Yes,61,No,DSL,One year,Mailed check,103.26,6298.86,No
CUST2950,0,No,Yes,16,No,No,Two year,Bank transfer,88.42,1414.72,No
CUST2951,0,Yes,Yes,18,No,DSL,Month-to-month,Bank transfer,79.83,1436.94,No
CUST2952,1,No,No,71,No,Fiber optic,Month-to-month,Mailed check,42.48,3016.08,No
CUST2953,1,Yes,Yes,47,Yes,Fiber optic,Month-to-month,Mailed check,93.04,4372.88,No
CUST2954,1,Yes,No,32,Yes,No,Two year,Mailed check,54.71,1750.72,No
CUST2955,1,No,No,43,No,DSL,Month-to-month,Mailed check,68.56,2948.08,Yes
CUST2956,0,No,No,40,No,Fiber optic,Two year,Electronic check,30.41,1216.40,No
CUST2957,1,Yes,No,65,Yes,No,Two year,Electronic check,49.62,3225.30,Yes
CUST2958,1,No,Yes,35,No,No,Two year,Bank transfer,72.91,2551.85,No
CUST2959,0,Yes,Yes,69,No,No,Month-to-month,Mailed check,66.80,4609.20,Yes
CUST2960,1,No,No,50,No,Fiber optic,Two year,Electronic check,54.35,2717.50,No
CUST2961,1,No,Yes,12,No,Fiber optic,One year,Electronic check,67.19,806.28,Yes
CUST2962,0,Yes,No,58,Yes,Fiber optic,Month-to-month,Credit card,94.49,5480.42,Yes
CUST2963,1,No,Yes,63,No,Fiber optic,One year,Credit card,65.93,4153.59,Yes
CUST2964,1,No,Yes,49,Yes,DSL,Month-to-month,Electronic check,70.62,3460.38,Yes
CUST2965,1,Yes,No,36,Yes,Fiber optic,Two year,Bank transfer,90.11,3243.96,No
CUST2966,1,Yes,No,54,Yes,No,Two year,Electronic check,104.16,5624.64,Yes
CUST2967,1,No,No,47,Yes,DSL,Two year,Mailed check,72.69,3416.43,No
CUST2968,1,Yes,No,32,No,Fiber optic,Month-to-month,Electronic check,114.82,3674.24,No
CUST2969,0,No,Yes,53,No,DSL,Month-to-month,Credit card,55.34,2933.02,No
CUST2970,1,No,No,32,No,No,Two year,Credit card,45.26,1448.32,Yes
CUST2971,0,Yes,Yes,62,Yes,Fiber optic,Month-to-month,Mailed check,89.31,5537.22,No
CUST2972,0,Yes,No,37,Yes,DSL,One year,Electronic check,37.57,1390.09,No
CUST2973,0,Yes,Yes,38,Yes,Fiber optic,Two year,Mailed check,110.00,4180.00,No
CUST2974,0,Yes,No,30,No,DSL,One year,Bank transfer,58.66,1759.80,No
CUST2975,1,Yes,Yes,58,No,DSL,One year,Credit card,89.81,5208.98,No
CUST2976,1,Yes,Yes,32,No,No,Month-to-month,Electronic check,77.02,2464.64,No
CUST2977,1,No,Yes,66,Yes,No,One year,Electronic check,25.44,1679.04,No
CUST2978,0,No,No,51,Yes,Fiber optic,Two year,Bank transfer,90.91,4636.41,No
CUST2979,1,Yes,No,11,No,Fiber optic,One year,Bank transfer,99.00,1089.00,Yes
CUST2980,1,No,No,59,Yes,DSL,Month-to-month,Credit card,118.25,6976.75,Yes
CUST2981,1,No,No,20,Yes,No,Month-to-month,Bank transfer,61.61,1232.20,Yes
CUST2982,0,No,Yes,37,No,No,Two year,Credit card,70.29,2600.73,Yes
CUST2983,0,No,Yes,49,Yes,DSL,Two year,Credit card,107.49,5267.01,No
CUST2984,1,Yes,Yes,19,Yes,No,Two year,Mailed check,46.92,891.48,Yes
CUST2985,0,No,No,55,No,No,Two year,Mailed check,38.91,2140.05,Yes
CUST2986,0,No,Yes,40,Yes,DSL,Two year,Credit card,33.29,1331.60,No
CUST2987,1,Yes,Yes,7,Yes,Fiber optic,One year,Electronic check,117.83,824.81,No
CUST2988,0,Yes,No,5,Yes,Fiber optic,One year,Mailed check,47.04,235.20,Yes
CUST2989,0,Yes,No,42,Yes,Fiber optic,Month-to-month,Electronic check,95.74,4021.08,Yes
CUST2990,1,Yes,Yes,48,No,DSL,One year,Bank transfer,64.97,3118.56,Yes
CUST2991,0,No,No,7,No,Fiber optic,Two year,Electronic check,44.06,308.42,Yes
CUST2992,0,Yes,No,11,Yes,DSL,Two year,Bank transfer,111.33,1224.63,Yes
CUST2993,0,No,No,49,No,DSL,Month-to-month,Credit card,66.38,3252.62,No
CUST2994,0,No,No,30,No,No,Two year,Credit card,76.60,2298.00,Yes
CUST2995,0,Yes,Yes,41,No,No,Month-to-month,Credit card,42.25,1732.25,Yes
CUST2996,0,Yes,Yes,3,Yes,Fiber optic,One year,Bank transfer,52.42,157.26,Yes
CUST2997,0,Yes,Yes,40,Yes,DSL,One year,Electronic check,94.77,3790.80,No
CUST2998,0,Yes,Yes,51,No,Fiber optic,One year,Mailed check,54.30,2769.30,Yes
CUST2999,1,Yes,Yes,32,No,Fiber optic,Month-to-month,Mailed check,70.60,2259.20,Yes
CUST3000,1,Yes,No,48,No,No,Two year,Electronic check,31.44,1509.12,Yes
CUST3001,1,No,Yes,71,No,Fiber optic,Month-to-month,Mailed check,105.01,7455.71,Yes
CUST3002,1,No,Yes,71,Yes,Fiber optic,One year,Bank transfer,93.76,6656.96,No
CUST3003,0,No,No,20,No,No,Month-to-month,Bank transfer,96.07,1921.40,Yes
CUST3004,1,No,No,35,Yes,Fiber optic,Two year,Mailed check,37.82,1323.70,Yes
CUST3005,1,Yes,No,24,Yes,Fiber optic,Month-to-month,Mailed check,69.52,1668.48,Yes
CUST3006,0,Yes,Yes,40,Yes,DSL,One year,Bank transfer,22.75,910.00,Yes
CUST3007,0,No,No,52,Yes,Fiber optic,Two year,Electronic check,51.51,2678.52,No
CUST3008,0,No,No,39,Yes,No,One year,Mailed check,54.80,2137.20,No
CUST3009,0,No,No,68,Yes,No,Two year,Mailed check,111.37,7573.16,Yes
CUST3010,0,Yes,Yes,61,Yes,DSL,Two year,Credit card,119.28,7276.08,No
CUST3011,1,Yes,No,65,No,No,One year,Credit card,81.77,5315.05,No
CUST3012,0,Yes,No,62,Yes,No,One year,Electronic check,71.68,4444.16,Yes
CUST3013,1,No,Yes,2,No,No,One year,Bank transfer,64.01,128.02,Yes
CUST3014,1,No,No,6,No,Fiber optic,Month-to-month,Electronic check,21.83,130.98,Yes
CUST3015,0,Yes,Yes,43,No,DSL,One year,Electronic check,100.01,4300.43,Yes
CUST3016,1,Yes,Yes,40,No,DSL,Two year,Electronic check,87.18,3487.20,Yes
CUST3017,1,No,No,39,No,DSL,Month-to-month,Mailed check,84.93,3312.27,Yes
CUST3018,0,No,Yes,28,Yes,DSL,Month-to-month,Bank transfer,100.90,2825.20,No
CUST3019,1,Yes,No,63,Yes,No,Month-to-month,Bank transfer,112.81,7107.03,No
CUST3020,1,No,No,64,No,Fiber optic,Month-to-month,Mailed check,58.95,3772.80,Yes
CUST3021,1,Yes,No,12,No,No,Month-to-month,Electronic check,62.64,751.68,No
CUST3022,0,Yes,No,41,No,No,Month-to-month,Credit card,117.51,4817.91,No
CUST3023,0,No,Yes,29,Yes,No,One year,Mailed check,86.44,2506.76,No
CUST3024,0,No,No,23,No,No,Two year,Electronic check,105.14,2418.22,Yes
CUST3025,1,No,No,51,Yes,DSL,One year,Electronic check,42.16,2150.16,No
CUST3026,0,Yes,No,45,Yes,DSL,Two year,Electronic check,51.71,2326.95,No
CUST3027,1,No,Yes,22,No,Fiber optic,Month-to-month,Electronic check,59.16,1301.52,No
CUST3028,0,No,Yes,10,Yes,No,One year,Credit card,51.69,516.90,Yes
CUST3029,1,Yes,No,7,Yes,DSL,One year,Credit card,108.42,758.94,No
CUST3030,0,Yes,Yes,15,Yes,Fiber optic,One year,Mailed check,71.15,1067.25,No
CUST3031,0,No,Yes,46,No,No,Two year,Electronic check,115.36,5306.56,Yes
CUST3032,1,Yes,No,61,No,No,Month-to-month,Mailed check,52.13,3179.93,Yes
CUST3033,0,Yes,No,61,No,DSL,Month-to-month,Electronic check,23.72,1446.92,Yes
CUST3034,1,Yes,No,51,No,No,Month-to-month,Credit card,33.81,1724.31,Yes
CUST3035,0,No,No,38,No,No,Two year,Mailed check,41.71,1584.98,No
CUST3036,0,No,No,12,No,DSL,One year,Bank transfer,84.00,1008.00,No
CUST3037,1,Yes,Yes,66,No,Fiber optic,Two year,Mailed check,38.11,2515.26,No
CUST3038,1,Yes,No,54,No,Fiber optic,Month-to-month,Bank transfer,58.15,3140.10,No
CUST3039,1,Yes,No,39,Yes,DSL,Two year,Mailed check,99.54,3882.06,No
CUST3040,0,No,No,39,No,DSL,Two year,Credit card,32.48,1266.72,Yes
CUST3041,1,Yes,No,30,Yes,Fiber optic,Two year,Bank transfer,28.05,841.50,Yes
CUST3042,0,Yes,No,48,Yes,Fiber optic,Month-to-month,Credit card,74.00,3552.00,No
CUST3043,1,No,Yes,31,No,DSL,One year,Mailed check,89.81,2784.11,No
CUST3044,1,Yes,No,25,Yes,DSL,Month-to-month,Credit card,111.10,2777.50,Yes
CUST3045,1,No,Yes,68,Yes,DSL,Two year,Electronic check,86.20,5861.60,No
CUST3046,1,No,No,51,No,No,One year,Bank transfer,114.62,5845.62,No
CUST3047,1,No,No,13,Yes,DSL,One year,Electronic check,44.45,577.85,No
CUST3048,1,Yes,No,63,No,No,Month-to-month,Bank transfer,54.18,3413.34,No
CUST3049,0,Yes,Yes,42,Yes,Fiber optic,Month-to-month,Credit card,103.93,4365.06,No
CUST3050,1,No,No,54,Yes,Fiber optic,One year,Credit card,101.11,5459.94,No
CUST3051,0,Yes,No,67,No,DSL,Two year,Electronic check,86.49,5794.83,No
CUST3052,1,No,No,56,Yes,DSL,Month-to-month,Electronic check,70.60,3953.60,Yes
CUST3053,1,Yes,No,19,Yes,Fiber optic,One year,Mailed check,21.77,413.63,Yes
CUST3054,1,No,No,46,No,Fiber optic,One year,Electronic check,48.04,2209.84,No
CUST3055,0,No,No,15,No,Fiber optic,Two year,Bank transfer,35.83,537.45,Yes
CUST3056,0,Yes,No,32,Yes,Fiber optic,One year,Bank transfer,25.12,803.84,Yes
CUST3057,1,Yes,Yes,49,Yes,DSL,Month-to-month,Bank transfer,97.61,4782.89,No
CUST3058,0,Yes,No,21,No,No,One year,Mailed check,33.13,695.73,Yes
CUST3059,1,Yes,No,65,Yes,Fiber optic,Two year,Mailed check,55.74,3623.10,Yes
CUST3060,1,No,No,70,No,Fiber optic,Two year,Bank transfer,117.75,8242.50,No
CUST3061,0,No,Yes,27,No,No,Two year,Electronic check,60.92,1644.84,Yes
CUST3062,0,Yes,Yes,23,No,DSL,Month-to-month,Credit card,34.15,785.45,No
CUST3063,0,Yes,No,47,Yes,No,Month-to-month,Mailed check,88.98,4182.06,Yes
CUST3064,0,No,Yes,12,Yes,DSL,Month-to-month,Electronic check,100.99,1211.88,Yes
CUST3065,1,Yes,No,66,Yes,DSL,One year,Mailed check,47.92,3162.72,No
CUST3066,0,Yes,No,5,No,DSL,Two year,Mailed check,100.94,504.70,No
CUST3067,0,Yes,Yes,9,Yes,DSL,Two year,Credit card,47.15,424.35,No
CUST3068,1,Yes,No,20,No,DSL,Two year,Mailed check,89.31,1786.20,No
CUST3069,0,No,Yes,63,Yes,Fiber optic,Month-to-month,Mailed check,32.48,2046.24,No
CUST3070,0,No,Yes,72,No,DSL,Two year,Credit card,62.78,4520.16,Yes
CUST3071,0,Yes,Yes,71,No,Fiber optic,One year,Bank transfer,72.05,5115.55,Yes
CUST3072,0,No,No,30,Yes,DSL,One year,Mailed check,92.53,2775.90,No
CUST3073,1,Yes,No,16,No,Fiber optic,Month-to-month,Mailed check,85.00,1360.00,No
CUST3074,1,Yes,No,5,Yes,No,Month-to-month,Bank transfer,105.33,526.65,No
CUST3075,0,Yes,No,29,Yes,No,Month-to-month,Bank transfer,38.43,1114.47,Yes
CUST3076,0,No,No,47,Yes,Fiber optic,Two year,Bank transfer,86.12,4047.64,Yes
CUST3077,1,No,No,22,Yes,DSL,Two year,Bank transfer,32.78,721.16,No
CUST3078,0,No,No,57,Yes,Fiber optic,Two year,Electronic check,67.81,3865.17,Yes
CUST3079,0,No,Yes,35,No,Fiber optic,One year,Bank transfer,72.46,2536.10,Yes
CUST3080,0,No,No,60,Yes,DSL,One year,Bank transfer,22.73,1363.80,Yes
CUST3081,0,Yes,No,70,No,No,Two year,Bank transfer,27.04,1892.80,No
CUST3082,0,Yes,No,60,Yes,Fiber optic,One year,Electronic check,103.93,6235.80,No
CUST3083,0,No,Yes,58,No,No,One year,Credit card,48.68,2823.44,No
CUST3084,0,No,Yes,3,No,No,Month-to-month,Bank transfer,54.61,163.83,No
CUST3085,0,No,Yes,34,Yes,No,Two year,Electronic check,84.04,2857.36,Yes
CUST3086,0,Yes,No,45,No,Fiber optic,One year,Mailed check,42.07,1893.15,Yes
CUST3087,1,No,Yes,50,Yes,Fiber optic,One year,Credit card,39.29,1964.50,No
CUST3088,1,Yes,Yes,2,Yes,DSL,Two year,Electronic check,62.15,124.30,Yes
CUST3089,1,Yes,No,15,Yes,DSL,Two year,Bank transfer,25.90,388.50,No
CUST3090,0,No,No,37,No,Fiber optic,Month-to-month,Credit card,111.70,4132.90,No
CUST3091,0,Yes,No,15,No,DSL,Month-to-month,Electronic check,114.01,1710.15,No
CUST3092,1,Yes,Yes,60,No,No,Two year,Electronic check,64.82,3889.20,Yes
CUST3093,0,No,No,64,No,No,One year,Electronic check,40.92,2618.88,No
CUST3094,1,Yes,No,52,Yes,Fiber optic,Month-to-month,Electronic check,67.06,3487.12,Yes
CUST3095,0,No,No,23,Yes,No,Two year,Electronic check,29.99,689.77,Yes
CUST3096,1,Yes,No,37,No,Fiber optic,Month-to-month,Electronic check,59.78,2211.86,No
CUST3097,1,No,No,41,No,Fiber optic,One year,Electronic check,27.37,1122.17,Yes
CUST3098,1,No,No,57,Yes,Fiber optic,One year,Electronic check,90.62,5165.34,No
CUST3099,0,Yes,Yes,25,No,No,Two year,Mailed check,47.57,1189.25,No
CUST3100,1,No,No,37,Yes,Fiber optic,Month-to-month,Mailed check,72.07,2666.59,No
CUST3101,0,Yes,Yes,40,No,Fiber optic,One year,Bank transfer,21.35,854.00,Yes
